情感分数 = 25.56	دوستۇم=N=دوست مەن=P=مەن باھارغا=N=باھار ئاشىقمەن=V=ئاشىق چۈنكى=C=چۈنكى ئۇ=P=ئۇ قەلىبلەرگە=N=قەلىب ئۈمۈت=N=ئۈمۈت چىرىغى=N=چىراغ يېقىپ=V=يېقىپ ئالەمنى=N=ئالەم گۈزەل=A=گۈزەل كۆرسىتەلەيدۇ=V=كۆر يازنىڭ=N=ياز مەدىتىدە=N=مەدىتى كۈزنىڭ=N=كۈز مول=A=مول ھوسۇل=N=ھوسۇل ۋېسالىغا=N=ۋېسال يېتىشكە=V=يەت ئۈندەيدۇ=V=ئۈندە ئېھ=I=ئېھ دوستلىرىم=N=دوست بۈگۈنكىدەك=N=بۈگۈنكى ئۆملۈك=N=ئۆملۈك ئىچىدە=N=ئىچى نورۇز=N=نورۇز بايرىمىنى=N=بايرام كۈتىۋىلىش=V=كۈتىۋىلىش نەقەدەر=D=نەقەدەر كۆڭۈللۈك=A=كۆڭۈللۈك ھە=T=ھە
情感分数 = 8.14	نېمىدىگەن=D=نېمىدىگەن ئوماق=A=ئوماق قىز=N=قىز بۇ=P=بۇ ھۆر=A=ھۆر پەرىنىڭ=A=پەرى ئۆزىلا=P=ئۆز ئىكەنغۇ=V=ئىكەن
情感分数 = 8.14	راسدەيسىز=N=راسدەيسەز شىنجاڭ=N=شىنجاڭ تېلۋېزىيە=N=تېلۋېزىيە ئستانسى=N=ئستانىسى ئۇيغۇرچە=N=ئۇيغۇرچە قاناللىرنىڭ=N=قانال تېخمۇ=D=تېخىمۇ رەڭدار=A=رەڭدار بۇلۇشنى=V=بول ئۈمۈت=N=ئۈمۈت قىلمەن=V=قىل بەلكىم=T=بەلكىم كۆپچىلىكنىڭ=N=كۆپچىلىك ئۈمۈدىمۇ=N=ئۈمۈد شۇبۇلشى=P=شۇ مۇمكىن=V=مۇمكىن
情感分数 = 8.14	تاۋۇزنىڭ=N=تاۋۇز شىپالىق=A=شىپالىق رولى=N=رول ھەقىقەتەن=D=ھەقىقەتەن كۆپ=A=كۆپ بۇ=P=بۇ تېمىدىنمۇ=N=تېما يەنە=D=يەنە يېڭى=A=يېڭى نەرسىلەرنى=N=نەرسە بىلىۋالدۇق=V=بىل
情感分数 = 8.14	بۇ=P=بۇ نى=X=نى ئوقۇپ=V=ئوقۇ ئاشىقىغا=N=ئاشىق تەگمىگەن=V=تەگ قىزلار=N=قىز دىگەن=V=دە ناخشا=N=ناخشا يادىمغا=N=ياد كەپ=V=كەپ قالدى=V=قال قەلىمىڭىز=N=قەلەم ھەقىقەتەن=D=ھەقىقەتەن كۈچلۈك=A=كۈچلۈك دىدار=N=دىدار خانىمغا=N=خانىم مىڭ=M=مىڭ تەشەككۈرلەر=A=تەشەككۈر
情感分数 = 8.14	ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى ئويلاپىسز=V=ئويلا بولسا=V=بول شۇنداق=P=شۇنداق قىلغان=V=قىل بولساق=V=بول ياخشى=A=ياخشى بولاتتى=V=بول مۇنبەرنىڭ=N=مۇنبەر تەرەققىياتى=N=تەرەققىيات باشىقلارغا=P=باشىقا تەشۋىق=N=تەشۋىق قلىش=V=قلىش جەھەتتە=N=جەھەت كوپ=N=كوپ پايىدىلق=A=پايىدىلق بولاكەن=V=بول
情感分数 = 8.14	ياخشى=A=ياخشى تىما=N=تىما بوپتۇ=V=بول ئاۋۇ=P=ئاۋۇ مۇزىكا=N=مۇزىكا دەششەت=A=دەششەت جۇشقۇن=A=جۇشقۇن يېقىملىقكەن=A=يېقىملىق
情感分数 = 8.14	مىنىڭ=P=مەن ئاۋات=N=ئاۋات كىشىلىرىدىن=N=كىشى دولان=N=دولان موقام=N=موقام پىشىۋاسى=A=پىشىۋا داۋۇت=N=داۋۇت ئەمەت=N=ئەمەت ۋە=C=ۋە ئامىينە=N=ئامىينە ئابدۇللا=N=ئابدۇللا بۇلبۇلغا=N=بۇلبۇل بەكلا=D=بەك ھۆرمىتىم=A=ھۆرمەت بار=V=بار ئاۋاتلىقلارنى=N=ئاۋاتلىق ياخشى=A=ياخشى تەرىپلەپسىز=V=تەرىپلە
情感分数 = 8.14	بەك=D=بەك ئېسىل=A=ئېسىل ھەم=C=ھەم تولۇق=A=تولۇق يېزىپسىز=V=ياز كۆپ=A=كۆپ نەرسىلەرنى=N=نەرسە بىلۋالدىم=V=بىل
情感分数 = 8.14	ياخشى=A=ياخشى يېزىپسىز=V=ياز تېخىمۇ=D=تېخىمۇ ياخشى=A=ياخشى ئەسەرلەرنى=N=ئەسەر رۇياپقا=N=رۇياپ چىقىرىشىڭزغا=V=چىقىرىش تىلەكداشمەن=V=تىلەكداش
情感分数 = 8.14	ئەجىرلىك=A=ئەجىرلىك تىما=N=تىما بوپتۇ=V=بول تىلى=N=تىل بەك=D=بەك چۈشىنىشلىك=A=چۈشىنىشلىك ھەم=C=ھەم ئوقۇشلۇقكەن=A=ئوقۇشلۇق
情感分数 = 8.14	غالىپجان=N=غالىپجان غوپۇرمۇ=N=غوپۇر ئورۇنلىغان=V=ئورۇنلا ئەسلى=D=ئەسلى بۇتىكىست=N=بۇتىكىست سىزنىڭكى=N=سىز دەڭ=V=دە ۋاھ=E=ۋاھ خېلى=D=خېلى ئىناۋەتلىك=A=ئىناۋەتلىك شائىركەنسىز=N=شائىر ئامەت=A=ئامەت تىلەيمەن=V=تىلە
情感分数 = 8.14	مېنىڭچە=P=مەن مورىنىھودىن=V=مورىنىھو يامانلىماي=V=يامانلىماي ھازىرقى=A=ھازىرقى ئورىنىدا=N=ئوران يەنە=D=يەنە بىر=M=بىر مەزگىل=N=مەزگىل ئۆزىنى=P=ئۆز نامايەن=A=نامايەن قىلسا=V=قىل تېخىمۇ=D=تېخىمۇ ئەتىۋارى=A=ئەتىۋار ئاشىدۇ=V=ئاش ئىستىقبالى=N=ئىستىقبال بار=A=بار سېرىقتە=A=سېرىق بۇ=P=بۇ
情感分数 = 8.139999	راس=A=راس مەنمۇ=P=مەن تاپالمىدىم=V=تاپ لىكىن=C=لىكىن قىزىقارلىقكە=A=قىزىقارلىق خىلى=D=خىلى تىرىشىپ=V=تىرىش باقتىم=V=باق
情感分数 = 8.139999	بىزنىڭ=P=بىز نۇرغۇنلىغان=A=نۇرغۇن ئارزۇ=N=ئارزۇ ئارمانلىرىمىز=N=ئارمان بار=V=بار ئىدىغۇ=V=ئىدى جېنىم=A=جان ئاداش=N=ئاداش
情感分数 = 8.139999	تۇيۇقسىز=D=تۇيۇقسىز مەكتەپنى=N=مەكتەپ بەك=D=بەك سېغىنىپ=V=سېغىن كەتتىم=V=كەت ئوقۇتقۇچىلىرىمنىڭ=N=ئوقۇتقۇچى ھەممىسى=P=ھەممە شۇنچە=D=شۇنچە مۇنەۋۋەر=A=مۇنەۋۋەر ئىقتىدارلىق=A=ئىقتىدارلىق ھەم=C=ھەم بەك=D=بەك ياخشى=A=ياخشى ئوقۇتقۇچىلار=N=ئوقۇتقۇچى ئىدى=V=ئىدى ئۇلارنى=P=ئۇلار ئەجەپ=D=ئەجەپ سېغىندىم=V=سېغىن
情感分数 = 8.139999	شېئىرىڭىزنىڭ=N=شېئىر مەزمۇنى=N=مەزمۇن ناھايىتى=D=ناھايىتى چوڭقۇر=A=چوڭقۇر قەلىمىڭىز=N=قەلەم كۈچلۈك=A=كۈچلۈك چىقىپتۇ=V=چىق پاساھەتلىك=A=پاساھەتلىك مەزمۇنغا=N=مەزمۇن تولغان=V=تول شېئىرىڭىز=N=شېئىر ھاياتلىق=N=ھاياتلىق قىممىتىنى=N=قىممەت ھەقىقىي=A=ھەقىقىي تۇنۇتۇپتۇ=V=تۇنۇت
情感分数 = 8.139999	ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى چىقىپتۇ=V=چىق قەلەم=N=قەلەم تۇلپارىڭىز=A=تۇلپار ھارمىغاي=V=ھارمىغاي
情感分数 = 8.139999	پاھ=E=پاھ بۇ=P=بۇ گۈل=N=گۈل نېمىدېگەن=D=نېمىدېگەن چىرايلىق=A=چىرايلىق ئېچىلىپ=V=ئاچ كەتكەن=V=كەت ھە=T=ھە
情感分数 = 8.139999	مېنىڭچىمۇ=P=مەن ئۇيغۇر=N=ئۇيغۇر تىل=N=تىل بولىقىنىڭ=N=بولاق قىزغىن=A=قىزغىن قارشى=A=قارشى ئېلىنىدىغانلىقىنى=V=ئېلىنىدىغانلىق ۋىندوۋستىكىلەرگە=N=ۋىندوۋس بىلدۈرۈپ=V=بىل قويىشىمىزنىڭ=N=قويۇش ناھايىتىمۇ=D=ناھايىتى ئەھمىيىتى=A=ئەھمىيەت بار=V=بار
情感分数 = 8.139999	ئابلىمىت=N=ئابلىمىت تۇرسۇن=N=تۇرسۇن ئەپەندى=N=ئەپەندى تىئورمىدىكى=N=تىئورما ئېغىش=V=ئاغ كۇچىنى=N=كۇچ ناھايىتى=D=ناھايىتى قايىل=A=قايىل قىلارلىق=A=قىلارلىق چۇشەندۇرۇپسىز=V=چۇشەندۇر ئەجرىڭىزگە=N=ئەجر تەشەككۈر=A=تەشەككۈر
情感分数 = 8.139999	نىڭ=X=نىڭ سغىمىنى=N=سغىم ئەسلىدىكى=N=ئەسلىدىكى نورمال=A=نورمال ئىقتىدارىغا=N=ئىقتىدار تەسىر=N=تەسىر يەتكۈزمىگەن=V=يەت ئاساستا=N=ئاساستا كىچىكلىتىش=V=كىچىكلە ھەقىقەتەن=D=ھەقىقەتەن قالتىس=A=قالتىس
情感分数 = 8.139999	سىلەر=P=سىلەر شىنجاڭنىڭ=N=شىنجاڭ ئىقتىسادىي=A=ئىقتىسادىي تەرەققىياتىغا=N=تەرەققىيات ناھايىتى=D=ناھايىتى زور=A=زور تۆھپە=A=تۆھپە قوشتۇڭلار=V=قوش
情感分数 = 8.139999	ياخشى=A=ياخشى چىقىپتۇ=V=چىق كېيىنكى=A=كېيىنكى ئىجدادىيەتلىرىڭىز=N=ئىجادىيەت تېخىمۇ=D=تېخىمۇ ئۇتۇقلۇق=A=ئۇتۇقلۇق بولغاي=V=بول
情感分数 = 8.139999	ئىجادىيىتىڭىز=N=ئىجادىيەت شاخلاۋاتىدۇ=V=شاخلا تېخىمۇ=D=تېخىمۇ ھوسۇللۇق=A=ھوسۇللۇق بولۇشىڭىزنى=V=بول ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 8.139999	قىممەتلىك=A=قىممەتلىك پائالىيەت=N=پائالىيەت بوپتۇ=V=بول بۇ=P=بۇ ۋەتەنپەرۋەرلىك=A=ۋەتەنپەرۋەرلىك تەربىيىسى=N=تەربىيە ئىلىپ=V=ئىلىپ بېرىشتا=V=بار تولىمۇ=D=تولىمۇ مۇھىم=A=مۇھىم
情感分数 = 8.139999	بەك=D=بەك ياخشى=A=ياخشى خەلق=N=خەلق قوشاقلىرىنى=N=قوشاق توپلاپسىز=V=توپلا ئەجرىڭىزگە=N=ئەجر رەخمەت=N=رەخمەت
情感分数 = 8.139999	بەك=D=بەك تەسىرلىك=A=تەسىرلىك چىقىپتۇ=V=چىق شۇ=P=شۇ بالىنىڭ=N=بالا ئىرادىسىگە=N=ئىرادە بارىكاللا=A=بارىكاللا
情感分数 = 8.139999	شۇنداق=P=شۇنداق ياخشى=A=ياخشى شىئېرنى=N=شىئېر ئوقۇشقا=V=ئوقۇ مۇيەسسەر=N=مۇيەسسەر قىلغانىڭىزغا=V=قىل رەخمەت=N=رەخمەت
情感分数 = 8.139999	گەرچە=N=گەرچە مىسسى=N=مىسىسى توپ=N=توپ ئۇرالمىسىمۇ=V=ئۇر بۈگۈن=N=بۈگۈن خېلى=D=خېلى كۈچەپ=V=كۈچە ئوينىدى=V=ئوينا مۇسابىقە=N=مۇسابىقە يامان=A=يامان ئەمەس=V=ئەمەس قىززىدى=V=قىززى
情感分数 = 8.139999	باھاردا=N=باھار سىڭلىم=N=سىڭل مىنى=P=مەن ئۇنتۇپ=V=ئۇنتۇ قالمىغىنىڭىزغا=V=قال كۆپ=A=كۆپ رەھمەت=N=رەھمەت ئەجرىڭىزگە=N=ئەجر تەشەككۈر=A=تەشەككۈر
情感分数 = 8.139999	شايارنى=N=شايار بەك=D=بەك ياخشى=A=ياخشى مەدىھىيەلەپسىز=V=مەدىھلە مىنىڭمۇ=P=مەن شايارلىق=N=شايارلىق بىر=M=بىر ساۋاغدىشىم=N=ساۋاغداش بولىدىغان=V=بول
情感分数 = 8.139999	شئېرنى=N=شئېر بەك=D=بەك ياخشى=A=ياخشى يېزىپسىز=V=ياز ئەجرىڭىزگە=N=ئەجر تەشەككۈر=A=تەشەككۈر
情感分数 = 8.139999	بۈگۈن=N=بۈگۈن تولىمۇ=D=تولىمۇ گۈزەل=A=گۈزەل بىر=M=بىر كۈن=N=كۈن بوپتۇ=V=بول ئاللاھ=N=ئاللاھ يۇرتىمىزغا=N=يۇرت بەرىكەتلەر=A=بەرىكەت بەرسۇن=V=بەر ئامىن=N=ئامىن
情感分数 = 8.139999	توغرا=A=توغرا سۈرئەت=N=سۈرئەت بىلەن=R=بىلەن ماھارەتنى=N=ماھارەت ئەڭ=D=ئەڭ يۇقىرى=A=يۇقىرى پەللىگە=N=پەللە چىقىرىپ=V=چىق توپ=N=توپ ئوينىيالىغان=V=ئوينا پۇتبولچى=N=پۇتبولچى رونالدو=N=رونالدو
情感分数 = 8.139999	ئەۋلاتلار=N=ئەۋلات ئۈچۈن=C=ئۈچۈن بەك=D=بەك ياخشى=A=ياخشى كارتۇنلار=N=كارتۇن بار=A=بار ئىكەن=V=ئىكەن ئەجرىڭىزگە=N=ئەجر رەھمەت=N=رەھمەت
情感分数 = 8.139999	تولىمۇ=D=تولىمۇ ئېسىل=A=ئېسىل ھېكمەتلەر=N=ھېكمەت ئىكەن=V=ئىكەن تېما=N=تېما ئىگىسىگە=N=ئىگە تەشەككۈر=A=تەشەككۈر
情感分数 = 8.139999	بەك=D=بەك قىزىق=A=قىزىق ئىكەن=V=ئىكەن كۇلۈپ=V=كۈل كۈلۈپ=V=كۈل
情感分数 = 8.139999	بۇ=P=بۇ شۇنداق=D=شۇنداق ياخشى=N=ياخشى يازما=N=يازما ئىكەن=V=ئىكەن ئاللا=N=ئاللا خالىسا=V=خالا ئەگەر=C=ئەگەر ئانا=N=ئانا بولىمەن=V=بول دېگەن=V=دە قىزلارنىڭ=N=قىز بىر=M=بىر قېتىم=Q=قېتىم ئوقۇپ=V=ئوقۇ بېقىشىغا=V=بېقىش ئەرزىگۈدەك=A=ئەرزىگۈدەك ئاللا=N=ئاللا رەھمەت=N=رەھمەت قىلسۇن=V=قىل
情感分数 = 8.139999	كاسىللاس=N=كاسىللاس ئالتۇن=A=ئالتۇن توپ=N=توپ مۇكاپاتى=N=مۇكاپات ئېلىپ=V=ئال قالسا=V=قال مەن=P=مەن ئۈچۈن=C=ئۈچۈن ئاجايىپ=A=ئاجايىپ خۇشاللىنارلىق=A=خۇشاللىنارلىق ئىش=N=ئىش بولاتتى=V=بول
情感分数 = 8.139999	ياخشىلىق=A=ياخشىلىق ئىنسانلارنىڭ=N=ئىنسان قەلبىنى=N=قەلب ئىللىىتىپ=A=ئىللىىتىپ زۇلمەتنى=A=زۇلمەت يىراقلاشتۇرىدىغان=V=يىراقلاشتۇر مەنىۋى=A=مەنىۋى ئۇزۇق=N=ئۇزۇق ناھايىتى=N=ناھايىتى ياخشى=A=ياخشى تىما=N=تىما يۇرۇتۇپسىز=V=يۇرۇت سىزگە=P=سىز تەشەككۈر=A=تەشەككۈر
情感分数 = 8.139999	بەزى=P=بەزى ئىملانى=N=ئىملا ھىساپقا=N=ھىساپ ئالمىغاندا=V=ئال بەك=D=بەك ياخشى=A=ياخشى يىزىپسىز=V=ياز تەربىيەۋى=A=تەربىيەۋى ئەھمىيتى=A=ئەھمىيەت بار=A=بار تېما=N=تېما يوللاپسىز=V=يوللا رەخمەت=N=رەخمەت
情感分数 = 8.139999	سىلەر=P=سىلەر شىنجاڭنىڭ=N=شىنجاڭ ئىقتىسادىي=A=ئىقتىسادىي تەرەققىياتىغا=N=تەرەققىيات ناھايىتى=D=ناھايىتى زور=A=زور تۆھپە=N=تۆھپە قوشتۇڭلار=N=قوشت
情感分数 = 8.139999	مۇھاببەت=N=مۇھاببەت مەڭگۈ=D=مەڭگۈ ئۆلمەس=A=ئۆلمەس تېما=N=تېما ھەجىرىڭىزگە=N=ئەجىر رەھمەت=N=رەھمەت
情感分数 = 8.139999	ۋاھ=E=ۋاھ نېمانداق=D=نېمانداق ئوماق=A=ئوماق قەلەمتىراچ=N=قەلەمتىراچ بۇ=P=بۇ راستلا=A=راست ماڭا=P=ماڭ سوۋغا=N=سوۋغا قىلدىڭىزمۇ=V=قىل
情感分数 = 8.139999	ئاڭلىدىڭلارمۇ=V=ئاڭلا ئانا=N=ئانا تىل=N=تىل بايرىمى=N=بايرام كۈنى=N=كۈن مۇناسىۋىتى=N=مۇناسىۋەت بىلەن=R=بىلەن ئۇيغۇرئىكىس=N=ئۇيغۇرئىكاس سىستىمىسىنىڭ=N=سىستىما يېڭى=A=يېڭى نۇسخىسى=N=نۇسخا چىقىدىكەن=V=چىق بۇ=P=بۇ بەك=D=بەك ئىسل=A=ئىسل ئىش=N=ئىش بولغۇدەك=V=بول
情感分数 = 8.139999	ئەجەپ=D=ئەجەپ قىزىق=A=قىزىق يۇمۇرلاركەن=N=يۇمۇر بولۇپمۇ=C=بولۇپمۇ بىزنىڭ=P=بىز دىگنى=V=دە رەھمەت=N=رەھمەت سىزگە=P=سىز خۇشرۇي=N=خۇشرۇي
情感分数 = 8.139999	بىزنىڭ=P=بىز نۇرغۇنلىغان=A=نۇرغۇن ئارزۇ=N=ئارزۇ ئارمانلىرىمىز=N=ئارمان بار=A=بار ئىدىغۇ=V=ئىدى جېنىم=N=جان ئاداش=N=ئاداش
情感分数 = 8.139999	بىزدە=P=بىز غەيرەتلىك=A=غەيرەتلىك ئوغلانلار=N=ئوغلان ھەقىقەتەن=D=ھەقىقەتەن كۆپ=A=كۆپ سىز=P=سىز چوقۇم=D=چوقۇم غەلىبە=A=غەلىبە قىلىڭ=V=قىل
情感分数 = 8.139999	مەنچە=P=مەن بۇ=Y=بۇ كاتتا=A=كاتتا خۇشخەۋەرنى=A=خۇشخەۋەر قانچە=P=قانچە تارقاتساق=V=تارقا قانچە=P=قانچە تەنتەنە=A=تەنتەنە قىلساق=V=قىل شۇنچە=P=شۇنچە ئەرزىيدۇ=V=ئەرزى دەپ=V=دە ئويلايمەن=V=ئويلا
情感分数 = 8.139999	ئۇيغۇر=N=ئۇيغۇر ئوغلانى=N=ئوغلان يولداش=N=يولداش ئادىل=N=ئادىل ھۇشۇر=N=ھۇشۇر ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى يولداش=N=يولداش
情感分数 = 8.139999	بايرىمىمغا=N=بايرام قەتئىي=D=قەتئىي مۇبارەك=A=مۇبارەك بولغاي=V=بول
情感分数 = 8.139999	ئاتا=N=ئاتا ئانىدىن=N=ئانا قالسا=V=قال ۋاپادار=A=ۋاپادار قېرىنداشتىنمۇ=N=قېرىنداش بەك=D=بەك ئەسقاتىدىغان=V=ئەسقات كىم=P=كىم بار=V=بار
情感分数 = 8.139999	ئەلۋەتت=N=ئەلۋەتت ئەسلەپ=V=ئەسلە قالىمىز=V=قال سەھرا=N=سەھرا ئىنتايىن=D=ئىنتايىن ياخشى=A=ياخشى جاي=N=جاي راس=V=راس بەك=D=بەك سېغىندىم=V=سېغىن بالىلىقنى=N=بالىلىق
情感分数 = 8.0	بۇ=P=بۇ يادىكارلىقلارنىڭ=N=يادىكارلىق پايدىلىنىش=V=پايدىلان قىممىتى=N=قىممەت زور=A=زور ئىكەن=V=ئىكەن سۇرەتلەرنى=N=سۇرەت سۈزۈك=A=سۈزۈك ياخشى=A=ياخشى تارتىپسىز=V=تارت
情感分数 = 8.0	ئوبدان=A=ئوبدان ئورۇنلاشتۇرۇلۇپتۇ=V=ئورۇنلاش ئۈندىدار=N=ئۈندىدار توپى=N=توپ ئېچىلىپ=V=ئاچ ياخشى=A=ياخشى بوپتۇ=V=بول ئۆزئارا=D=ئۆزئارا كۆپ=A=كۆپ نەرسىلەردىن=N=نەرسە خەۋەردار=N=خەۋەردار بولۇپ=V=بول تۇرغىدەك=V=تۇر
情感分数 = 8.0	ھە=E=ھە نايىل=N=نايىل ئۆزى=P=ئۆز يوللاپتىكەن=V=يوللاپتىكەن ئەمدى=D=ئەمدى ئىسىمگە=N=ئىسىم كەلدى=V=كەل تولۇق=A=تولۇق نۇسقىسى=N=نۇسقا تېخىمۇ=D=تېخىمۇ ياخشى=A=ياخشى چىقىپتۇ=V=چىق كۆپ=A=كۆپ ئەجىر=N=ئەجىر قىپسىز=V=قىل
情感分数 = 8.0	قىزىقكەن=A=قىزىقكەن ھا=I=ھا ھا=I=ھا ھا=I=ھا
情感分数 = 8.0	ياخشىلىق=A=ياخشىلىق مېھرى=N=مېھر شەپقەت=N=شەپقەت دىمەكتۇر=V=دىمەك قولدىن=N=قول كەلسە=V=كەل ياخشىلىق=A=ياخشىلىق قىلىش=V=قىل كېرەك=V=كېرەك
情感分数 = 8.0	ئوھۇي=E=ئوھۇي ئۆينىڭ=N=ئۆي ئىچى=N=ئىچ پاكىز=A=پاكىز ھەم=C=ھەم چىرايلىق=A=چىرايلىق بولۇپ=V=بول كىشىگە=N=كىشى ھۇزۇر=A=ھۇزۇر بەخش=N=بەخش ئېتىدىكەن=N=ئېتىدىكەن
情感分数 = 8.0	ئەسسالامۇ=N=ئەسسالامۇ ئەلەيكۇم=N=ئەلەيكۇم گۈدۈكداشلار=N=گۈدۈكداش يېڭى=A=يېڭى يىلىڭلارغا=N=يىل مۇبارەك=A=مۇبارەك بولسۇن=V=بول ئۇلۇغ=A=ئۇلۇغ ئاللاھ=N=ئاللاھ ھەر=P=ھەر بىرىڭلارنىڭ=N=بىرىڭلار ئىشلىرنى=N=ئىش ئوڭۇشلۇق=A=ئوڭۇشلۇق قىلغاي=V=قىل
情感分数 = 8.0	مۇشۇ=P=مۇشۇ نايىلجاننى=N=نايىلجان ياخشى=A=ياخشى خەۋەر=N=خەۋەر ياخشى=A=ياخشى تىمىنى=N=تىما كۆترە=N=كۆترە ئىلۋالدىمكى=V=ئال دەيمە=V=دەيمە قولڭىزغا=N=قول دەرت=N=دەرت كەلمىسۇن=V=كەل
情感分数 = 8.0	بۇ=P=بۇ فىلىمدە=N=فىلىم جوڭگۇ=N=جوڭگۇ خەلقىنىڭ=N=خەلق ئەقىللىق=A=ئەقىللىق باتۇر=A=باتۇر قەيسەر=A=قەيسەر روھى=N=روھ نامايەن=D=نامايەن قىلىنغان=V=قىل
情感分数 = 8.0	ئەلۋەتتە=T=ئەلۋەتتە پاراسەت=A=پاراسەت بايلىق=A=بايلىق ھاكىميەتلەشكەن=A=ھاكىميەتلەشكەن تۈزۈم=N=تۈزۈم بىر=M=بىر گۈزەل=A=گۈزەل قەلىبنىڭ=N=قەلىب رىئاللقىتكى=N=رىئاللىق ھەركەتلىرىنى=N=ھەركەت كاپالەت=N=كاپالەت بىلەن=R=بىلەن تەمىنلەيدۇ=V=تەمىنلە
情感分数 = 8.0	بەك=D=بەك ياخشى=A=ياخشى چىقىپتۇ=V=چىق فىلىممۇ=N=فىلىم شۇنداق=P=شۇنداق ياخشى=A=ياخشى كىرىشتۇرۇلۇپتۇ=V=كىرىشتۇر
情感分数 = 8.0	ئەھمىيەتلىك=A=ئەھمىيەتلىك پائالىيەت=N=پائالىيەت بولۇپتۇ=V=بول تەن=N=تەن ساقلىق=N=ساقلىق زور=A=زور بايلىق=N=بايلىق
情感分数 = 8.0	ئەي=N=ئەي رەببىم=V=رەببىم مۇشۇنداق=P=مۇشۇنداق خاتىرجەم=A=خاتىرجەم باياشات=A=باياشات كۈنلەرنى=N=كۈن نىسىپ=A=نىسىپ قىلغىنىڭغا=V=قىل تۈمەن=N=تۈمەن مىڭ=M=مىڭ شۈكرى=N=شۈكرى
情感分数 = 8.0	ماۋۇ=P=ماۋۇ تىما=N=تىما بەك=D=بەك ئەجىرلىك=A=ئەجىرلىك تىمىكەن=N=تىما ھەقىقەتەن=D=ھەقىقەتەن كۆپ=A=كۆپ رەھمەت=N=رەھمەت ھيتىڭلارغا=N=ھيت موبارەك=A=موبارەك بولسۇن=V=بول
情感分数 = 8.0	بۈگۈن=N=بۈگۈن كۈن=N=كۈن ناھايىتى=D=ناھايىتى مول=A=مول مەزمۇنلۇق=A=مەزمۇنلۇق بولدى=V=بول ئىشلار=N=ئىش كۆپ=A=كۆپ بولسىمۇ=V=بول چارچاش=V=چارچا ھېس=N=ھېس قىلمىدۇق=V=قىل ئەمدى=D=ئەمدى تازا=D=تازا قېنىپ=V=قان بىر=M=بىر ئۇخلايلۇق=N=ئۇخلايلۇق ھەراست=N=ھەراست خۇدا=N=خۇدا خالىسا=V=خالا
情感分数 = 8.0	ۋوۋ=N=ۋوۋ بالىلار=N=بالا ئەمىسە=T=ئەمىسە ياخشى=A=ياخشى كەپسىلە=V=كەپسىلە كۆڭۈللۈك=A=كۆڭۈللۈك ئويناپ=V=ئوينا خوشال=A=خوشال خورام=A=خورا قايتىشىڭلارنى=V=قايتىش ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 8.0	بۇ=P=بۇ شېئىر=N=شېئىر ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى يېزىلىپتۇ=V=ياز مەزمۇنىمۇ=N=مەزمۇن خېلى=D=خېلى چوڭقۇر=A=چوڭقۇر ئىكەن=V=ئىكەن
情感分数 = 8.0	بۇ=P=بۇ گەپمۇ=N=گەپ ياخشىكەن=A=ياخشى ئەمدى=D=ئەمدى پۈتۈن=A=پۈتۈن كۈچىمىزنى=N=كۈچ بىلىم=N=بىلىم ئىگەللەشكە=V=ئىگەللەش قاراتساق=V=قارات بولغۇدەك=V=بول ھى=I=ھا ھى=I=ھا
情感分数 = 8.0	بۇ=P=بۇ قېتىمقى=A=قېتىمقى ئالتۇن=A=ئالتۇن ھەپتىدە=N=ھەپتە ئاپتونوم=N=ئاپتونوم رايونىمىزنىڭ=N=رايون ساياھەت=N=ساياھەت بىخەتەرلىك=N=بىخەتەرلىك ۋەزىيىتى=N=ۋەزىيەت ئومۇميۈزلۈك=A=ئومۇميۈزلۈك ياخشى=A=ياخشى بولدى=V=بول
情感分数 = 8.0	ھا=I=ھا ھا=I=ھا قىزىقارلىق=A=قىزىقارلىق  ئىنكاسلاكەنغۇ=N=ئىنكاس بۇ=P=بۇ باللاغا=V=باللا قايىل=A=قايىل بولدۇم=V=بول
情感分数 = 8.0	ئۇلۇغ=A=ئۇلۇغ ئانىڭىز=N=ئانا ئوغلۇم=N=ئوغۇل ھەقىقىي=A=ھەقىقىي ئەركەكتەك=A=ئەركەكتەك ياشىسۇن=V=ياشا دەپ=V=دە شۈمەك=N=شۈمەك ساپتىكەن=V=سال
情感分数 = 8.0	توغرا=A=توغرا توغرا=A=توغرا ئەمدى=D=ئەمدى بۇنداق=P=بۇنداق داڭلىق=A=داڭلىق توپچىلارنىڭ=N=توپچى خاتالاشماسلىقىنى=N=خاتالاشماسلىق ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 8.0	ئادەم=N=ئادەم قىممىتى=A=قىممەت بىر=M=بىر بىرىنى=M=بىرى قەدىرلەش=V=قەدىرلە ھۆرمەت=A=ھۆرمەت قىلىشتۇر=V=قىل تېمە=N=تېمە ئىگىسىگە=N=ئىگە رەخمەت=A=رەخمەت
