情感分数 = 20.0	ئاتا=N=ئاتا ئەڭ=D=ئەڭ تونۇشلۇق=A=تونۇشلۇق ۋە=C=ۋە ئەڭ=D=ئەڭ ئۇلۇغ=A=ئۇلۇغ ئانا=N=ئانا بولسا=V=بول ئەڭ=D=ئەڭ تەلەپچان=A=تەلەپچان ۋە=C=ۋە ئەڭ=D=ئەڭ مېھرىبان=A=مېھرىبان
情感分数 = 8.42	سالام=N=سالام گۈدۈك=N=گۈدۈك ئەھلى=N=ئەھل  سىلەرنى=P=سىلەر يوقلاپ=V=يوقلا كەلدىم=V=كەل  گۈدۈك=N=گۈدۈك ھەقىقەتەن=D=ھەقىقەتەن ئۇز=A=ئۇز بوپ=V=بول كېتىپتۇ=V=كەت ئىقتىدارلار=N=ئىقتىدار ياخشىنلىنپتۇ=A=ياخشى  نىمدىگەن=D=نىمدىگەن ياخشى=A=ياخشى ھە=T=ھە !=N=!
情感分数 = 8.42	ئوقۇدۇم=V=ئوقۇ ھەقىقەتەن=D=ھەقىقەتەن ئوبدان=A=ئوبدان يېزىپتۇ=V=ياز ئوقۇمىغان=N=ئوقۇ گۈدۈكداشلار=N=گۈدۈكداش ئازراق=A=ئاز ۋاقىت=N=ۋاقىت چىقىرىپ=V=چىق ئوقۇپ=V=ئوقۇ قويۇڭلار=V=قوي
情感分数 = 8.28	مەلۇمكى=A=مەلۇمكى ئۇنىڭ=P=ئۇنىڭ بۇلبۇلدەك=A=بۇلبۇلدەك مۇڭلۇق=A=مۇڭلۇق يېقىملىق=A=يېقىملىق ناۋالىرى=N=ناۋا يۈرەكلەرنى=N=يۈرەك ياشنىتالايدۇ=V=ياشنات  ئۇنىڭ=P=ئۇنىڭ ئىجراسىدىكى=N=ئىجراسىدىكى مۇھەببەتلىك=A=مۇھەببەتلىك كۈيلەر=N=كۈي مۇھەببەتكە=N=مۇھەببەت تەشنا=A=تەشنا قەلىبلەرگە=N=قەلىب مەلھەم=N=مەلھەم بولالايدۇ=V=بول 
情感分数 = 8.28	قارلۇق=N=قارلۇق شىركىتىنىڭ=N=شىركەت روھلان=N=روھلان تور=N=تور بېكىتىدە=N=بېكەت ئۆتكۈزۈلگەن=V=ئۆت ئانا=N=ئانا تىلدە=N=تىل دەرسلىك=A=دەرسلىك تۈزۈش=V=تۈز مۇسابىقىسىنى=N=مۇسابىقە تەشۋىقات=N=تەشۋىقات جەھەتتىن=N=جەھەت قوللىغانلىقىغا=V=قوللا چىن=N=چىن دىلىمىزدىن=N=دىل رەھمەت=N=رەھمەت ئېيتىمىز=V=ئېيت .=N=.
情感分数 = 8.14	گەپ=N=گەپ رەسىم=N=رەسىم سىن=N=سىن ھەممىنى=P=ھەمم چىقىرىپ=V=چىق باقتىم=V=باق ھەممىسى=P=ھەممە نورمال=A=نورمال گۈدۈكنىڭ=N=گۈدۈك تېخىمۇ=D=تېخىمۇ تەرەققىي=A=تەرەققىي قىلىشىنى=V=قىل تىلەيمەن=V=تىلە
情感分数 = 8.14	ئاللاھ=N=ئاللاھ بىز=P=بىز بەندىلىرىنى=N=بەندە نەقەدەر=N=نەقەدەر چىداملىق=A=چىدا قىپ=V=قىل ياراتقان=V=يارات ھە=T=ھە !=N=!
情感分数 = 8.139999	مېنىڭچىمۇ=N=مەن ئۇيغۇر=N=ئۇيغۇر تىل=N=تىل بولىقىنىڭ=N=بولاق قىزغىن=A=قىزغىن قارشى=A=قارشى ئېلىنىدىغانلىقىنى=V=ئال ۋىندوۋستىكىلەرگە=N=ۋىندوۋس بىلدۈرۈپ=V=بىل قويىشىمىزنىڭ=V=قوي ناھايىتىمۇ=D=ناھايىتى ئەھمىيىتى=A=ئەھمىيەت بار=A=بار
情感分数 = 8.139999	بۈگۈن=N=بۈگۈن تولىمۇ=D=تولىمۇ گۈزەل=A=گۈزەل بىر=M=بىر كۈن=N=كۈن بوپتۇ=V=بول ئاللاھ=N=ئاللاھ يۇرتىمىزغا=N=يۇرت بەرىكەتلەر=A=بەرىكەت بەرسۇن=V=بەر ئامىن=N=ئامىن !=N=!
情感分数 = 8.139999	نىڭ=X=نىڭ سغىمىنى=V=سغىمىنى ئەسلىدىكى=D=ئەسلى نورمال=A=نورمال ئىقتىدارىغا=N=ئىقتىدار تەسىر=N=تەسىر يەتكۈزمىگەن=V=يەت ئاساستا=N=ئاساستا كىچىكلىتىش=V=كىچىكلەت ھەقىقەتەن=D=ھەقىقەتەن قالتىس=A=قالتىس
情感分数 = 8.139999	مەنچە=P=مەن  بۇ=P=بۇ كاتتا=A=كاتتا خۇشخەۋەرنى=A=خۇشخەۋەر قانچە=P=قانچە تارقاتساق=V=تارقات  قانچە=P=قانچە تەنتەنە=A=تەنتەنە قىلساق=V=قىل شۇنچە=P=شۇنچە ئەرزىيدۇ=V=ئەرزى دەپ=V=دە ئويلايمەن=V=ئويلا 
情感分数 = 8.139999	تۇيۇقسىز=D=تۇيۇقسىز مەكتەپنى=N=مەكتەپ بەك=D=بەك سېغىنىپ=V=سېغىن كەتتىم=V=كەت  ئوقۇتقۇچىلىرىمنىڭ=N=ئوقۇتقۇچى ھەممىسى=P=ھەممە شۇنچە=P=شۇنچە مۇنەۋۋەر=A=مۇنەۋۋەر ئىقتىدارلىق=A=ئىقتىدارلىق ھەم=C=ھەم بەك=D=بەك ياخشى=A=ياخشى ئوقۇتقۇچىلار=N=ئوقۇتقۇچى ئىدى=V=ئىدى ئۇلارنى=P=ئۇلار ئەجەپ=D=ئەجەپ سېغىندىم=V=سېغىن
情感分数 = 8.0	ھا=I=ھا ھا=I=ھا قىزىقارلىق=A=قىزىقارلىق ئىنكاسلاكەنغۇ=N=ئىنكاسلاكەنغۇ بۇ=P=بۇ باللاغا=V=باللاغا قايىل=A=قايىل بولدۇم=V=بول
情感分数 = 8.0	نىڭ=X=نىڭ تەييار=A=تەييار ئۇبۇنتۇ=N=ئۇبۇنتۇ قاچىلاپ=V=قاچىلا قويغان=V=قوي كومپيوتېرىنىلا=N=كومپيوتېر ئېلىڭە=V=ئال بەك=D=بەك پەيزىكەن=A=پەيزى دەيمەن=V=دە مۇلازىمىتىمۇ=N=مۇلازىمەت شۇنداق=P=شۇنداق ئېسىل=A=ئېسىل
情感分数 = 8.0	دەم=N=دەم ئېلىش=V=ئال كۈنى=N=كۈن كېلىپ=V=كەل كۆرۈشكىچە=V=كۆر چوڭ=A=چوڭ ئاپامنىڭ=N=ئاپا ئامان=A=ئامان بولۇشىنى=V=بول يەنىلا=D=يەنىلا ئاشۇنداق=P=ئاشۇنداق تېتىك=A=تېتىك ياش=A=ياش ھەم=C=ھەم چىرايلىق=A=چىرايلىق تۇرۇشىنى=V=تۇر ئۈمىد=N=ئۈمىد قىلىمەن=V=قىل !=N=!
情感分数 = 8.0	ئەي=N=ئەي رەببىم=N=رەببىم  مۇشۇنداق=P=مۇشۇنداق خاتىرجەم=A=خاتىرجەم باياشات=A=باياشات كۈنلەرنى=N=كۈن نىسىپ=A=نىسىپ قىلغىنىڭغا=V=قىل تۈمەن=N=تۈمەن مىڭ=M=مىڭ شۈكرى=A=شۈكرى
情感分数 = 8.0	ئەسسالامۇ=N=ئەسسالامۇ ئەلەيكۇم=N=ئەلەيك گۈدۈكداشلار=N=گۈدۈكداش  يېڭى=A=يېڭى يىلىڭلارغا=N=يىل مۇبارەك=N=مۇبارەك بولسۇن=V=بول  ئۇلۇغ=A=ئۇلۇغ ئاللاھ=N=ئاللاھ ھەر=P=ھەر بىرىڭلارنىڭ=N=بىرى ئىشلىرنى=N=ئىش ئوڭۇشلۇق=A=ئوڭۇشلۇق قىلغاي=V=قىل !=N=!
情感分数 = 8.0	ماڭا=P=مەن سەۋىر=V=سەۋىر ئاتا=N=ئاتا قىلغىن=V=قىل ،=N=، سەۋىر=N=سەۋىر گۈزەلدۇر=N=گۈزەلدۇر ،=N=، سەۋىر=N=سەۋىر قىلىۋاتقاندا=V=قىل شۈكرى=N=شۈكرى قىلماق=V=قىل تېخىمۇ=D=تېخىمۇ گۈزەلدۇر=N=گۈزەلدۇر .=N=.
情感分数 = 8.0	تولۇپ=A=تولۇپ تاشقان=A=تاشقان مۇھەببەت=N=مۇھەببەت  قىزغىنلىق=A=قىزغىنلىق  ئۈنۈم=N=ئۈنۈم  مىننەتدارلىق=A=مىننەتدارلىق  كۈچ=N=كۈچ ۋە=C=ۋە ئىنىرگىيە=N=ئىنىرگىيە
情感分数 = 8.0	بۈگۈن=N=بۈگۈن مىكرو=A=مىكرو بلوگدىن=N=بلوگ دەرۋىش=N=دەرۋىش ئانسامبىلىنىڭ=V=ئانسامبىل ئەڭ=D=ئەڭ يېڭى=A=يېڭى ناخشىسى=N=ناخشا ھەر=P=ھەر ئاخشامنى=N=ئاخشام ئۇچرىتىپ=V=ئۇچرا قېلىپ=V=قال مۇڭ=A=مۇڭ رېتىمى=N=رېتىم ۋە=C=ۋە لىرىك=A=لىرىك تېكىسىتىنى=N=تېكىسىت ئىنتايىن=D=ئىنتايىن ياقتۇرۇپ=V=ياقتۇر قالدىم=V=قال
情感分数 = 8.0	كاللىڭىز=N=كاللا ئوچۇق=A=ئوچۇق بولىدۇ=V=بول  بىر=M=بىر كۈن=N=كۈن كەچكىچە=N=كەچكىچە روھلۇق=A=روھلۇق ھالەتتە=N=ھالەت تۇرالايسىز=V=تۇر كەيپىياتىڭىز=N=كەيپىيات جۇشقۇن=A=جۇشقۇن بولىدۇ=V=بول  ئەتتىگەنلىك=N=ئەتتىگەنلىك تاماقنى=N=تاماق ۋاقتىدا=N=ۋاقتىدا يىيەلەيسىز=V=يە  ئىشقا=N=ئىش كېچىكمەيسىز=V=كېچىك  ئايالىڭىزمۇ=N=ئايال سىزدىن=P=سىز مىننەتدار=A=مىننەتدار بولىدۇ=V=بول 
情感分数 = 8.0	ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى سېستىما=N=سېستىما يامان=A=يامان بەلەن=A=بەلەن چىقىشىپ=V=چىقىشىپ قالدىم=V=قال
情感分数 = 8.0	ئوغلۇمنى=N=ئوغۇل قولۇمغا=N=قول ئالغاندا=V=ئال پۈتۈن=A=پۈتۈن دۇنيا=N=دۇنيا مېنىڭ=P=مەن قولۇمدا=N=قول تۇرغاندەك=V=تۇر ھىس=N=ھىس قىلدىم=V=قىل  مەرھابا=T=مەرھابا ئوغلۇم=N=ئوغۇل دەپ=V=دە پىشانىسىدىن=N=پىشانە سۆيگەندە=V=سۆي كۆزلىرىمدىن=N=كۆز ئاللاھقا=N=ئاللاھ بولغان=V=بول تەشەككۈر=A=تەشەككۈر ياشلىرىمنى=N=ياش توختىتالماي=V=توختات قالدىم=V=قال 
情感分数 = 8.0	بۈگۈن=N=بۈگۈن كۈن=N=كۈن ناھايىتى=D=ناھايىتى مول=A=مول مەزمۇنلۇق=A=مەزمۇنلۇق بولدى=V=بول ئىشلار=N=ئىش كۆپ=A=كۆپ بولسىمۇ=V=بول چارچاش=V=چارچا ھېس=N=ھېس قىلمىدۇق=V=قىل ئەمدى=D=ئەمدى تازا=D=تازا قېنىپ=V=قان بىر=M=بىر ئۇخلايلۇق=V=ئۇخلا ھەراست=N=ھەراست خۇدا=N=خۇدا خالىسا=V=خالا !=N=!
情感分数 = 7.85	تەرجىمانلىق=N=تەرجىمانلىق ئىشىلىرىنى=N=ئىش تېخىمۇ=D=تېخىمۇ گۈللەندۈرەلىسەك=V=گۈللەندۈر نېمىدىگەن=D=نېمىدىگەن ياخشى=A=ياخشى بولاتتى=V=بول ھە=T=ھە
情感分数 = 7.4199996	مائارىپنى=N=مائارىپ قوللىغان=V=قوللا شىركەتىرىمىز=N=شىركەت شەخىسلىرىمىزنىڭ=N=شەخىس ئىشلىرىغا=N=ئىش زور=A=زور ئۇتۇق=A=ئۇتۇق تىلەيمىز=V=تىلە
情感分数 = 7.4199996	مەسىلىنى=N=مەسەل چۈشەنسەك=V=چۈشەن توغرا=A=توغرا ھەل=N=ھەل قىلىمىز=V=قىل  ئۆزئارا=D=ئۆزئارا چۈشەنسەك=V=چۈشەن بىرگە=M=بىرگە ئىلگىرلەيمىز=V=ئىلگىرلە 
情感分数 = 7.2799997	ئۇيغۇرچە=N=ئۇيغۇرچە كىتاب=N=كىتاب ئوقۇش=V=ئوقۇ ئۈنۈمىگە=N=ئۈنۈم ئىرىشتۈرگىلى=N=ئىرىش بولسا=V=بول بۇ=Y=بۇ بىز=P=بىز ئۈچۈن=C=ئۈچۈن تېخىمۇ=D=تېخىمۇ خۇشاللىق=A=خۇشاللىق ئىش=N=ئىش بولاتتى=V=بول 
情感分数 = 7.2799997	قارلۇق=N=قارلۇق شىركىتى=N=شىركەت ئىشلىگەن=V=ئىشلە ئوكيان=N=ئوكيان لوغىتىنىڭ=N=لوغەت ئىقتىدارىمۇ=N=ئىقتىدار بەكلا=D=بەك ياخشى=A=ياخشى  بۇ=P=بۇ لوغەت=V=لوغەت ھەقلىق=A=ھەقلىق لوغەت=N=لوغەت ئىكەن=V=ئىكەن  ئۇيغۇرچە=N=ئۇيغۇرچە سىستىمىلارنىڭ=N=سىستىما كىيىنكى=N=كىيىنكى تەرەققىياتى=N=تەرەققىيات ئۈچۈن=C=ئۈچۈن ئىھتىياجى=N=ئىھتىياج بارلارنىڭ=A=بار سىتىۋىلىپ=V=سات ئىشلىتىشىنى=V=ئىشلىتىش ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 7.2799997	مۇسۇلمانلارنىڭ=N=مۇسۇلمان ئەركىنلىكى=A=ئەركىنلىك تېخىمۇ=D=تېخىمۇ كۈچلۈك=A=كۈچلۈك كاپالەتكە=N=كاپالەت ئېرىشتى=V=ئېرىش
情感分数 = 7.14	پۈتۈن=A=پۈتۈن ئىكران=N=ئىكران ئۇيغۇرچە=N=ئۇيغۇرچە كۆرىلسە=V=كۆر  يانا=N=يانا تىخى=V=تىخى شۇنداق=D=شۇنداق بەدىئىي=A=بەدىئىي  ئادەمگە=N=ئادەم شۇنداق=D=شۇنداق ھوزۇر=A=ھوزۇر بېغىشلايدۇ=V=بېغىشلا جىما=N=جى
情感分数 = 7.14	ئالدىنقى=A=ئالدىنقى كۈنى=N=كۈن خىزمەتداشلار=N=خىزمەتداش بىلەن=R=بىلەن بىللە=D=بىللە كارتۇن=N=كارتۇن فىلىم=N=فىلىم كۆرگەنىدۇق=V=كۆر ھەربىر=P=ھەربىر پىرسۇناژنىڭ=N=پىرسۇناژ ھەر=P=ھەر قېتىملىق=A=قېتىملىق كۈلۈمسىرىشى=V=كۈلۈمسىرەش شۇنچىلىك=P=شۇنچىلىك سەمىمىي=A=سەمىمىي  شۇنچىلىك=P=شۇنچىلىك تاتلىق=A=تاتلىق ئىدىكى=V=ئىدى ئادەمنىڭ=N=ئادەم قەلبىنى=N=قەلب لەرزىگە=A=لەرزىگە سالاتتى=V=سال
情感分数 = 7.14	كېيىنكى=A=كېيىنكى نۇتۇقلىرىڭىزنىڭ=N=نۇتۇق تېخىمۇ=D=تېخىمۇ ئۇتۇقلۇق=A=ئۇتۇقلۇق بولۇشىغا=V=بول  نۇتۇقلىرىڭىزنىڭ=N=نۇتۇق خەلقىمىزگە=N=خەلق تېخىمۇ=D=تېخىمۇ كۆپ=A=كۆپ نەپ=N=نەپ بېرىشىگە=V=بەر تىلەكداشمەن=V=تىلەكداش 
情感分数 = 7.14	كۈندە=N=كۈندە بىرسى=M=بىر بىرسىمىزنى=N=بىر ماختاپ=V=ماختا ئۆتكەندىن=V=ئۆت بۇمۇ=P=بۇ ياخشى=A=ياخشى  چۈشىنىش=V=چۈشەن چوڭقۇرلىشىدۇ=V=چوڭقۇر
情感分数 = 7.14	راستىنى=A=راست ئېيتقاندا=V=ئېيت مېلودىيە=N=مېلودىيە تورىدىكى=N=تور رادىئۇ=N=رادىئۇ پروگراممىلىرىنى=N=پروگرامما ئاڭلاشنىڭ=V=ئاڭلا ئۆزى=P=ئۆز بىر=M=بىر ھۇزۇر=A=ھۇزۇر مۇڭلۇق=A=مۇڭلۇق يېقىملىق=A=يېقىملىق
情感分数 = 7.14	گەپنىڭ=N=گەپ ئاز=A=ئاز ساز=A=ساز بولغىنى=V=بول ئەۋزەل=A=ئەۋزەل شۇنىڭدەك=C=شۇنىڭدەك گۈدۈكنىڭمۇ=N=گۈدۈك قىسقاقىسقا=A=قىسقا پاتپات=N=پاتپات چېلىنغىنى=V=چېلىن ئەقىلگە=N=ئەقىل مۇۋاپىق=A=مۇۋاپىق خەتلىك=A=خەتلىك خەلقئارالىق=A=خەلقئارالىق ئۆلچەمنى=N=ئۆلچەم قۇۋۋەتلەيمەن=V=قۇۋۋەتلە !=N=!
情感分数 = 7.14	خەيىرلىك=A=خەيىرلىك سەھەر=N=سەھەر ھەممىڭلارنىڭ=P=ھەممە ئىشلىرىغا=N=ئىش ئۇلۇغ=A=ئۇلۇغ رەببىمدىن=N=رەببىم ئاسايىشلىق=A=ئاسايىشلىق تىلەيمەن=V=تىلە
情感分数 = 7.14	بالىلىرىڭلار=V=بالىلار بىلەن=C=بىلەن ھەر=P=ھەر بىر=M=بىر كۈنۈڭلارنى=N=كۈن شادىمان=A=شادىمان  خۇشال=A=خۇشال  خۇشۋاق=N=خۇشۋاق ئۆتكۈزۈشۈڭلارغا=V=ئۆتكۈز تىلەكداشمىز=V=تىلەكداش 
情感分数 = 7.14	راستىنى=A=راست ئېيتقاندا=V=ئېيت مېلودىيە=N=مېلودىيە تورىدىكى=N=تور رادىيو=N=رادىيو پىروگراممىلىرىنى=N=پىروگرامما ئاڭلاشنىڭ=V=ئاڭلا ئۆزى=P=ئۆز بىر=M=بىر ھۇزۇر=N=ھۇزۇر مۇڭلۇق=A=مۇڭلۇق يېقىملىق=A=يېقىملىق
情感分数 = 7.14	قۇدرىتى=N=قۇدرەت ئۇلۇغ=A=ئۇلۇغ كېرەملىك=A=كېرەملىك ئاللاھ=N=ئاللاھ ھىدايەت=N=ھىدايەت يولىغا=N=يول باشلىغىن=N=باشلا !=N=!
情感分数 = 7.14	پاھ=E=پاھ پاھ=E=پاھ پاھ=E=پاھ ما=N=ما ناخشىنى=N=ناخشا ھازىرلا=D=ھازىرلا تونۇردىن=N=تونۇر قومۇردۇم=V=قومۇر ھوزۇرلىنىۋىلىڭلار=V=ھوزۇرلان
情感分数 = 7.14	بارىكاللا=E=بارىكاللا  مۇشۇ=P=مۇشۇ ئەسەرنى=N=ئەسەر يازغان=V=ياز قەلەم=N=قەلەم قۇۋىتىڭىزغا=N=قۇۋەت دەت=N=دەت كەلمىسۇن=V=كەل 
情感分数 = 7.0	ئوبدان=A=ئوبدان دېتالكەن=N=دېتال چوڭ=A=چوڭ بولسا=V=بول چوقۇم=D=چوقۇم ياراملىق=A=ياراملىق دېتال=N=دېتال بولىدۇ=V=بول 
情感分数 = 7.0	مۇڭلىنىپ=V=مۇڭلا ئولتۇرۇپ=V=ئولتۇر ناخشا=N=ناخشا ئاڭلىغاچ=V=ئاڭلا تەرجىمانلىق=N=تەرجىمانلىق قىلسا=V=قىل نەقەدەر=D=نەقەدەر ياخشى=A=ياخشى
情感分数 = 7.0	مىكروبىلوگىنىڭ=N=مىكروبىلوگ يېڭى=A=يېڭى نۇسخىسى=N=نۇسخا ھەقىقەتەن=D=ھەقىقەتەن ئېسىل=A=ئېسىل چىقىپتۇ=V=چىق 
情感分数 = 7.0	گەپنىڭ=N=گەپ قىسقا=A=قىسقا مېغىزلىق=A=مېغىزلىق بولغىنى=V=بول تېخىمۇ=D=تېخىمۇ ئالقىشلىق=A=ئالقىشلىق ئەمەسمۇ=T=ئەمەسمۇ ؟=N=؟
情感分数 = 7.0	بەك=D=بەك ياخشى=A=ياخشى مەزمۇن=N=مەزمۇن يوللاپسىز=V=يوللا ساقلىۋالدى=V=ساقلا دېگەن=V=دە ئېنىق=A=ئېنىق نۇسخىسى=N=نۇسخا بارمۇ=A=بار ؟=N=؟
情感分数 = 7.0	كۆپىنچىلىرىمىز=N=كۆپىنچى ياش=N=ياش ناخشىچى=N=ناخشىچى رەنا=N=رەنا روزىنىڭ=N=روزى ناخىشلىرىنى=N=ناخىشا ئىنتايىن=D=ئىنتايىن ياقتۇرۇپ=V=ياقتۇر ئاڭلايمىز=V=ئاڭلا 
情感分数 = 7.0	ئاخىرى=D=ئاخىرى تاپتىم=V=تاپ ئانا=N=ئانا تىلىمدىكى=N=تىل مىكرو=A=مىكرو بلوگنى=N=بلوگ ئەجەپ=D=ئەجەپ پەيزى=A=پەيزى بولاپتىيا=N=بول ئەمدى=D=ئەمدى ئاستا=N=ئاستا مۇكەممەل=A=مۇكەممەل قىلۋالسا=V=قىل بولغىدەك=V=بول
情感分数 = 7.0	كۆپچىلىك=N=كۆپچىلىك ھەقىقىي=A=ھەقىقىي ئىسىم=N=ئىسىم قوللانساڭلار=V=قوللان بەك=D=بەك ياخشى=A=ياخشى بولاتتى=V=بول
情感分数 = 7.0	تۇنجى=M=تۇنجى قېتىم=Q=قېتىم بىر=M=بىر تۈرك=N=تۈرك بىلەن=R=بىلەن يېرىم=A=يېرىم سائەتلەرچە=N=سائەت تۈركچە=N=تۈرك پاراڭلىشىپ=V=پاراڭلاش  خېلى=D=خېلى خۇش=A=خۇش بولدۇم=V=بول  ئۆگەنگەنلىرىم=V=ئۆگەن بىكار=A=بىكار كەتمەپتۇ=V=كەت 
情感分数 = 7.0	مۇشۇ=P=مۇشۇ ئۇيغۇچە=N=ئۇيغۇچە توربەتلەرگە=N=توربەت QQبىلەن=N=QQبىلەن كىرىش=V=كىر دەپ=V=دە قىلماي=V=قىل  گۈدۈك=N=گۈدۈك مىكرو=A=مىكرو بىلوگى=N=بىلوگ بىلەن=R=بىلەن كىرىش=V=كىر دېگەن=V=دە بولسا=V=بول  نەقەدەر=D=نەقەدەر ياخشى=A=ياخشى بولاتتىكەنتۇق=N=بول
情感分数 = 7.0	بەك=D=بەك پەچەت=A=پەچەت چىقىپتۇ=V=چىق مۇبارەك=N=مۇبارەك بولسۇن=V=بول
情感分数 = 7.0	راست=A=راست شۇنداقمىكەن=N=شۇنداق بەك=D=بەك ياخشى=A=ياخشى بۇپتىغۇ=V=بول
情感分数 = 7.0	ھەقىقەتەن=D=ھەقىقەتەن گۈزەل=A=گۈزەل ھىكايىكەن=N=ھىكايە  رەخمەت=N=رەخمەت
情感分数 = 7.0	بۈگۈن=N=بۈگۈن تور=N=تور دىسكىسى=N=دىسكا بىلەن=R=بىلەن ماس=A=ماس قەدەملەش=V=قەدەملەش ھەققىدىكى=R=ھەققىدىكى ماترىيالنى=N=ماترىيال كۆرۈپ=V=كۆر  سىناپ=V=سىنا باققان=V=باق ئىدىم=V=ئىدى  تولىمۇ=D=تولىمۇ ياخشى=A=ياخشى ئىكەن=V=ئىكەن 
情感分数 = 7.0	بۇنىڭدىن=P=بۇنىڭ مەن=Y=مەن بەك=D=بەك خوش=A=خوش بولدۇم=V=بول رەھمەت=N=رەھمەت سىزگە=P=سىز 
情感分数 = 7.0	كىنو=N=كىنو تاپالماي=V=تاپ يۇرگەندە=V=يۇرگەن ھەجەپ=D=ھەجەپ خوش=A=خوش ياقتى=V=ياقتى ما=N=ما كىنو=N=كىنو !=N=!
情感分数 = 7.0	بەزىدە=P=بەزىدە تاللاشلار=N=تاللاش ئارىسىدىن=N=ئارا مەلۇم=A=مەلۇم بىر=M=بىر قولاي=A=قولاي يولنى=N=يول تاللىيالماسلىقىمىز=V=تاللا مۇمكىن=A=مۇمكىن بۇ=P=بۇ چاغدىكى=N=چاغ ئەڭ=D=ئەڭ ياخشى=A=ياخشى ئۇسۇل=N=ئۇسۇل بىراقلا=A=بىراقلا تاللاش=V=تاللا ۋە=C=ۋە ئۈزۈلكېسىل=A=ئۈزۈلكېسىل يۈزلىنىش=V=يۈزلەن
情感分数 = 7.0	يىللىق=A=يىللىق ئەڭ=D=ئەڭ يېڭى=A=يېڭى ئېتوتكەن=N=ئېتوت كۆرۈپ=N=كۆر قويۇڭلار=V=قوي ياخشى=A=ياخشى ئىشلەپ=V=ئىشلە قويۇپتۇ=V=قوي 
情感分数 = 7.0	تەتقىقاتلاردا=N=تەتقىقات ئىسپاتلىنىشىچە=V=ئىسپاتلا  ناندىكى=N=نان ئادەم=N=ئادەم بەدىنىگە=N=بەدەن ئېھتىياجلىق=A=ئېھتىياجلىق ماددىلارنىڭ=N=ماددا تۇلۇقلىقى=A=تۇلۇقلىق ئادەمنى=N=ئادەم تولىمۇ=D=تولىمۇ ھەيران=A=ھەيران قالدۇرىدۇ=V=قال
情感分数 = 7.0	مۇبارەك=N=مۇبارەك بولسۇن=V=بول مەڭگۈ=D=مەڭگۈ بەختلىك=A=بەختلىك بۇلۇڭلار=V=بول
情感分数 = 7.0	بۇ=P=بۇ ناھايىتى=D=ناھايىتى بەك=D=بەك ياخشى=A=ياخشى بوپتۇ=V=بول مۇمكىن=A=مۇمكىن بولسا=V=بول تولۇق=A=تولۇق تەرجىمە=N=تەرجىمە قىلىۋەتسەڭلار=V=قىل بوپتىكەن=V=بول
情感分数 = 7.0	چىرايلىق=A=چىرايلىق بوپتۇ=V=بول رەسىم=N=رەسىم ۋىكتورلۇق=N=ۋىكتورلۇق رەسىم=N=رەسىم بولغان=V=بول بولسا=V=بول تېخىمۇ=D=تېخىمۇ ياخشى=A=ياخشى بولاركەنتۇق=N=بول 
情感分数 = 7.0	بۇ=P=بۇ گۈدۈككە=V=گۈدۈككە بارغانسىرى=N=بارغانسىرى ئامراق=A=ئامراق بولۇپ=V=بول قالدىميا=V=قال ھەجەپ=D=ھەجەپ بەلەن=A=بەلەن جۇمۇ=T=جۇمۇ بۇ=P=بۇ گۈدۈك=N=گۈدۈك !=N=!
情感分数 = 7.0	قىستۇرمسى=N=قىستۇرم يىزىش=V=ياز نېمىدىگەن=D=نېمىدىگەن ھوزۇر=A=ھوزۇر  ئاللاھ=N=ئاللاھ ھەممىزنىڭ=P=ھەممە ئىشلىرىغا=N=ئىش بەرىكەت=A=بەرىكەت بەرسۇن=V=بەر !=N=!
情感分数 = 7.0	مەن=P=مەن شېئىرنى=N=شېئىر نەقەدەر=D=نەقەدەر ياخشى=A=ياخشى كۆرىمەن=V=كۆر ھە=T=ھە !=N=!
情感分数 = 7.0	توغرا=A=توغرا نەزەرىيە=N=نەزەرىيە ئارقىلىق=R=ئارقىلىق قولغا=N=قول كەلگەن=V=كەل نەتىجە=N=نەتىجە چوقۇم=D=چوقۇم توغرا=A=توغرا بولىدۇ=V=بول سولكوۋىسكى=N=سولكوۋىسك يىلى=N=يىل ئالەمگە=N=ئالەم سەپەر=N=سەپەر ئۇقۇمىنىڭ=N=ئۇقۇم ئوتتۇرىغا=A=ئوتتۇرا قويغۇچىسى=N=قويغۇچى
情感分数 = 6.86	يېتەرلىك=A=يېتەر ئىلىم=N=ئىلىم ۋە=R=ۋە كېرەكلىك=A=كېرەك غەيرەت=N=غەيرەت بىلەن=R=بىلەن بىرلەشمىگەن=N=بىرلەش خالىس=N=خالىس نىيەت=N=نىيەت ھېچنېمىگە=P=ھېچنېمە ئەسقاتمىدى=V=ئەسقات .=N=.
