情感分数 = -20.720001	نۇرغۇن=A=نۇرغۇن كىشىلەر=N=كىشى يۇقىرى=A=يۇقىرى قان=N=قان بېسىمنىڭ=N=بېسىم ئالدىنى=V=ئالدى ئېلىۋاتقان=V=ئال كۈنلەردە=N=كۈن تۆۋەن=A=تۆۋەن قان=N=قان بېسىمنىڭ=N=بېسىم دەردىنى=A=دەرد تارتماقتىمەن=N=تارت قان=N=قان ئازلىق=A=ئازلىق ۋە=C=ۋە تۆۋەن=A=تۆۋەن قان=N=قان بېسىمنىڭ=N=بېسىم دەستىدىن=A=دەستىدىن بېشىم=N=باش ئاغرىپ=V=ئاغرى تۇرىدۇ=V=تۇر
情感分数 = -6.0	چېرشېفتىمۇ=N=چېرشېف مەلۇم=A=مەلۇم مەسئۇلىيەت=N=مەسئۇلىيەت بار=V=بار ئەمما=C=ئەمما ھەممىنى=P=ھەممە ئۇنىڭدىن=P=ئۇنىڭ كۆرۈش=V=كۆر ئاقىلانىلىك=A=ئاقىلانىلىك ئەمەس=V=ئەمەس مادرىد=N=مادرىد شاھلىقتىن=N=شاھلىق شاللانسا=V=شاللانسا مېنىڭچە=P=مەن شاھلىقتا=N=شاھلىق رىقابەت=N=رىقابەت ئاساسەن=R=ئاساسەن قالمىدى=V=قال
情感分数 = -6.0	ئابىدالنىمۇ=N=ئابىدال بىر=M=بىر كىسەل=N=كىسەل دەۋاتاتتتى=V=دە نىمە=P=نىمە كىسەل=N=كىسەل بوغىدى=V=بوغىدى ئۇ=P=ئۇ
情感分数 = -6.0	تۈركىيەنىڭ=N=تۈركىيە كۆپ=A=كۆپ قىسىملىق=A=قىسىملىق فىلىملىرى=N=فىلىم دۇنيا=N=دۇنيا بويىچە=R=بويىچە ھوللىۋودنىڭ=N=ھوللىۋود كەينىدىنلا=N=كەينى ئىككىنچى=M=ئىككىنچى ئورۇندا=N=ئورۇن تۇرىدۇ=V=تۇر مەيلى=N=مەيلى سۈپەت=N=سۈپەت مەيلى=N=مەيلى سان=N=سان ۋە=C=ۋە ياكى=C=ياكى كۆرۈلىشى=N=كۆرۈلۈش جەھەتتىن=N=جەھەت بولسۇن=V=بول تۈركىيەنىڭ=N=تۈركىيە فىلمچىلىكى=N=فىلمچىلىك تەرەققىي=A=تەرەققىي قىلمىغان=V=قىل دېيىلىشى=V=دە تولىمۇ=D=تولىمۇ كۈلكىلىك=A=كۈلكىلىك بىر=M=بىر ئىش=N=ئىش
情感分数 = -6.0	مەن=P=مەن ئەسلىدە=D=ئەسلى بۇ=P=بۇ چوقۇم=V=چوقۇم ئۆزگىچە=A=ئۆزگىچە ئۇسلۇبتا=N=ئۇسلۇب يېزىلغان=V=ياز نادىر=A=نادىر بىر=M=بىر ئەسەر=N=ئەسەر ئوخشايدۇ=V=ئوخشا دەپ=V=دە كىرگەنىدىم=V=كىر بىراق=C=بىراق بىرمۇ=M=بىر يېڭىلىق=A=يېڭىلىق يوق=V=يوق باشقىلارنىڭ=N=باشقا ئىغىزىدا=N=ئىغىز مىڭ=M=مىڭ قېتىم=Q=قېتىم چاينىلىپ=V=چاينا بولغان=V=بول كونا=A=كونا گەپلەركەنغۇ=N=گەپ !=N=!
情感分数 = -6.0	ئاھ=E=ئاھ بۇ=P=بۇ ئازاپلىق=A=ئازاپلىق كۈنلەر=N=كۈن قاچانمۇ=P=قاچان ئاخىرلىشار=V=ئاخىرلاش ھە=T=ھە
情感分数 = -6.0	ھەي=E=ھەي ئەمدى=D=ئەمدى نىمىلا=P=نىملا دىگەن=V=دە بىلەن=C=بىلەن قانداق=P=قانداق سەۋەپ=N=سەۋەپ كۆرسەتكەن=V=كۆر بىلەن=C=بىلەن بېكا=A=بېكا يېڭىلدىمۇ=V=يېڭىل بولدى=V=بول رىئاللىقنى=N=رىئاللىق قۇبۇل=N=قۇبۇل قىلىشى=V=قىل كېرەك=V=كېرەك شەھەرمۇ=N=شەھەر چىلسىغا=N=چىلسى نىسپەتەن=N=نىسپەتەن ئاجىز=A=ئاجىز كوماندا=N=كوماندا ئەمەستە=V=ئەمەس
情感分数 = -6.0	كۈندە=N=كۈن نالە=N=نالە كۈندە=N=كۈن يېغا=V=يېغا شۇ=P=شۇ سەۋەبتىن=N=سەۋەب لىكىن=C=لىكىن ئۈن=N=ئۈن يوق=A=يوق پەرزەنتىنىڭ=N=پەرزەنت ھىچ=P=ھىچ تەرەپتىن=C=تەرەپ
情感分数 = -6.0	ئاھ=E=ئاھ ئاپام=N=ئاپا بىچارە=A=بىچارە قانداقمۇ=P=قانداقمۇ قىلار=V=قىل ئەمدى=D=ئەمدى
情感分数 = -6.0	ياخشى=A=ياخشى ئىشلەپسىز=V=ئىشلە ئەمما=C=ئەمما بۇ=P=بۇ تىما=N=تىما ئىچىدە=N=ئىچى بىلەن=R=بىلەن ئې=N=ئا بولمىغاچقىمىكىن=V=بول تاڭ=N=تاڭ كۆپ=A=كۆپ قىسىم=N=قىسىم جايلاردا=N=جاي بىلەن=R=بىلەن ئې=N=ئا توغرا=A=توغرا ئەمەس=V=ئەمەس ئىكەن=V=ئىكەن
情感分数 = -6.0	تەلۋە=A=تەلۋە ئاسىي=A=ئاسىي خىياللىرىمغا=N=خىيال لەنەت=A=لەنەت بولسۇن=V=بول
情感分数 = -6.0	توۋۋا=E=توۋۋا بىزدەكمۇ=P=بىز نادان=A=نادان خەق=N=خەق بامۇ=N=با ؟=N=؟
情感分数 = -6.0	ئاھخۇدا=E=ئاھخۇدا تەلۋە=A=تەلۋە ئاسىي=A=ئاسىي خىياللىرىمغا=N=خىيال لەنەت=A=لەنەت بولسۇن=V=بول
情感分数 = -6.0	شەيتان=N=شەيتان دىنىنىڭ=N=دىن بەلگىسى=N=بەلگە تەتۈر=A=تەتۈر بەشۋار=N=بەشۋار ئىكەندە=V=ئىكەن نەس=A=نەس باسقۇرلار=V=باسقۇر !=N=!
情感分数 = -6.0	شۇنچە=P=شۇنچە دەرجىدىن=A=دەرجىدىن تاشقىرى=A=تاشقىرى چولپان=A=چولپان تۇرۇپمۇ=V=تۇر مەنمەنچىلىك=A=مەنمەنچىلىك قىلسا=V=قىل ئەجەپ=D=ئەجەپ سەت=A=سەت تۇرىدىكەن=V=تۇر
情感分数 = -6.0	ئەخمەق=A=ئەخمەق قىزىم=N=قىز بىچارە=A=بىچارە قىزىم=N=قىز نىمىشقا=P=نىمە بۇنداق=P=بۇنداق بولۇدۇ=V=بول ؟=N=؟
情感分数 = -6.0	بىنزىما=N=بىنزىما چاتاق=A=چاتاق بوپتۇ=V=بوپ ئاپلا=A=ئاپلا ھەي=E=ھەي
情感分数 = -6.0	ئاھ=E=ئاھ خۇدا=N=خۇدا تەڭرىنىڭ=N=تەڭرى ئالدىدا=D=ئالدى نىمە=P=نىمە گۇناھ=A=گۇناھ ئۆتكۈزگەن=V=ئۆت بولغۇيتتىم=V=بول
情感分数 = -6.0	ئاھ=E=ئاھ خۇدا=N=خۇدا نىمە=P=نىمە ئازاپ=A=ئازاپ بۇ=P=بۇ ؟=V=؟
情感分数 = -5.8650002	مەن=P=مەن گوتازنىڭ=V=گوتازنىڭ تالانتىدىن=N=تالانت گۇمانلانمايمەن=N=گۇمان لىكىن=C=لىكىن بەك=D=بەك ھىلگە=N=ھىلە قاقباشكەن=A=قاقباش بۇ=P=بۇ
情感分数 = -5.8600006	ئۆتمۈشىمىزدىن=N=ئۆتمۈش ساۋاق=N=ساۋاق ئېلىپ=V=ئال كەلگۈسىمىز=N=كەلگۈسى ئۈچۈن=C=ئۈچۈن توغرا=A=توغرا قەدەم=N=قەدەم ئېلىش=V=ئال ئۇخلىغاندا=V=ئۇخلا چۈشىمىزگىمۇ=N=چۈش كىرمەيدىغان=V=كىر بولۇپ=V=بول كەتتى=V=كەت ئىشنىڭ=N=ئىش ئېچىنىشلىق=A=ئېچىنىشلىق تەرىپى=N=تەرىپ شۇكى=P=شۇك ئارىمىزدا=N=ئارا يىلدىن=N=يىل بۇرۇنقى=A=بۇرۇن ئۆتمۈشىمىزنى=N=ئۆتمۈش بىلىدىغانلار=V=بىل يوق=V=يوق دېيەرلىك=V=دە
情感分数 = -5.8600006	راس=A=راس دەيىسىز=V=دە بىز=P=بىز نىڭ=X=نىڭ مەكىتەپىتىمۇ=N=مەكىتەپ شۇنداق=C=شۇنداق بىز=P=بىز جاپا=A=جاپا تارىتىپ=V=تارىت ئوغىرىلىقىچە=A=ئوغرى كىرى=V=كىر سەكىمۇ=N=سەكىمۇ چىقىرىۋىتىپ=V=چىق باغان=V=با بۇ=P=بۇ چوڭلا=A=چوڭ نىمە=P=نىمە بۇلۇپ=V=بول كىتىپ=V=كەت بارىدۇ=V=بار
情感分数 = -5.8600006	سىز=P=سىز مەيلى=N=مەيلى قانچىلىك=P=قانچىلىك شانلىق=A=شانلىق تارىخ=N=تارىخ يارىتىڭ=V=يارات بىر=M=بىر قېتىملىق=Q=قېتىم مەغلۇبىيىتىڭىز=A=مەغلۇبىيەت بارلىق=P=بارلىق ئادەملەرگە=N=ئادەم تاماشا=A=تاماشا بۇلۇپ=V=بول يەر=N=يەر بىلەن=R=بىلەن يەكسەن=A=يەكسەن بۇلىدىكەنسىز=V=بول مۇۋاپىقىيەت=A=مۇۋاپىقىيەت ئىگىسى=N=ئىگە بۇلۇش=V=بول بەك=D=بەك قىيىن=A=قىيىن
情感分数 = -5.8600006	ئىلىپ=V=ئال ئەمەس=V=ئەمەس ئېلىپ=V=ئال ئىملا=N=ئىملا خاتا=A=خاتا بولۇپ=V=بول قېلىپتۇ=V=قېلىپتۇ پۇشايمىنىم=N=پۇشايمان يۈرۈكۈمنى=N=يۈرەك لەختە=N=لەختە ئەتتى=V=ئەت دەپ=V=دە يازسىڭىز=V=ياز بۇلاركەن=V=بۇلار ئانىڭىزنىڭ=N=ئانا ياتقان=V=يات جايى=N=جاي جەننەت=N=جەننەت بولسۇن=V=بول
情感分数 = -5.8600006	دۆلەتلەر=N=دۆلەت ئىچىدىن=N=ئىچى بىرىنجى=M=بىر ئورۇندا=N=ئورۇن تۇرىدىغىننى=V=تۇرۇش يەنىلا=C=يەنە بىرازىلىيە=N=بىرازىلىيە ئىكەن=V=ئىكەن ھەي=E=ھەي يىللىق=A=يىللىق دۇنيا=N=دۇنيا لوڭقىسىدا=N=لوڭقا فىرانسىيدىن=N=فىرانسىييە يىڭىلىپ=V=يىڭىل قىلىپلا=V=قىل شاللىنىپ=V=شاللا كەتتى=V=كەت دە=T=دە ئىسسىت=E=ئىسسىت !=N=!
情感分数 = -5.8600006	مۇشۇ=P=مۇشۇ بىز=P=بىز ئۇيغۇرلار=N=ئۇيغۇر دەپ=V=دە گەپ=N=گەپ باشلىغانلارغا=V=باشلا مەن=P=مەن بەك=D=بەك ئۆچ=A=ئۆچ ئۇيغۇر=N=ئۇيغۇر ئۇنداق=P=ئۇنداق ئۇيغۇر=N=ئۇيغۇر مۇنداق=P=مۇنداق دەپ=V=دە سۆكۈپ=V=سۆك شىنجاڭ=N=شىنجاڭ مەدەنيىتىگە=N=مەدەنيەت ماقالە=N=ماقالە يازغانلارنى=V=ياز تېخىمۇ=D=تېخىمۇ كۆزگە=N=كۆز ئىلمايمەن=V=ئىلما مىللىتىنى=N=مىللەت سۆكۈپ=V=سۆك پۇل=N=پۇل تېپىشتىنمۇ=V=تېپىش ئۆتە=V=ئۆتە ئىپلاسلىق=A=ئىپلاسلىق بولمىسا=V=بول كېرەك=V=كېرەك
情感分数 = -5.8600006	ھەي=E=ھەي ئېسىت=A=ئېسىت ماۋۇ=P=ماۋۇ رىممۇ=N=رىم ئىنتىرغا=N=ئىنتىر ئوخشاش=A=ئوخشاش نۇقتا=N=نۇقتا توپنىڭ=N=توپ كاساپىتىگە=A=كاساپەت كىتىپتۇ=V=كەت ئۇتقان=V=ئۇتقان بولسا=V=بول ياخشى=A=ياخشى بولاتتى=V=بول
情感分数 = -5.8600006	ناخشىنى=N=ناخشا بەك=D=بەك ياخشى=A=ياخشى ئېيتىپسىز=V=ئېيت بىراق=C=بىراق يامان=A=يامان كۆرسەڭ=V=كۆر كىتەي=V=كەت نېراق=A=نېراق دىسىڭىز=V=دىسە بۇلاتتى=V=بول ناراق=N=ناراق دىسىڭىز=V=دىسە خاتا=A=خاتا بۇلۇپ=V=بول قالىدۇ=V=قال بۇ=P=بۇ ناخشىنى=N=ناخشا بەك=D=بەك ياخشى=A=ياخشى كۈرۈمەن=N=كۈر
情感分数 = -5.8600006	ساق=A=ساق ئادەمنى=N=ئادەم ساراڭ=A=ساراڭ دەۋەرسە=V=دە بىزمۇ=P=بىز ساراڭ=A=ساراڭ مىش=D=مىش دىگەندەك=V=دە ئۇ=P=ئۇ ئادەمنىڭ=N=ئادەم ئۆزىمۇ=P=ئۆز ئۆزىنىڭ=P=ئۆز ساراڭلىقىدىن=A=ساراڭلىق گۇمانلانغاندەك=A=گۇمان
情感分数 = -5.8600006	راس=A=راس بۇ=P=بۇ ئىشتا=N=ئىش زادى=D=زادى مەسئۇلىيەتسىزلىك=A=مەسئۇلىيەتسىزلىك بولدى=V=بول پۇلنىڭ=N=پۇل قۇلى=N=قۇل بولغان=V=بول بىچارىلەر=A=بىچارە بىزنىڭ=P=بىز ناتىۋانلىرىمىزنى=A=ناتىۋان ئۆز=P=ئۆز قولى=N=قول بىلەن=R=بىلەن نابۇت=A=نابۇت قىلىۋاتىدۇ=V=قىل
情感分数 = -5.8600006	ئارسىنالدىن=N=ئارسىنال ئالغان=V=ئال ئادەملىرىدىن=N=ئادەم پايدا=A=پايدا كۆرگېنىدىن=V=كۆر زىيان=A=زىيان تارتقىنى=V=تارت جىق=A=جىق ئەمدى=D=ئەمدى بۇكاساپەتمۇ=A=كاساپەت يارىدار=A=يارىدار بولۇپ=V=بول يېتىۋالارمۇ=V=يات
情感分数 = -5.8600006	تاماكا=N=تاماكا شىركىتىنىڭ=N=شىركەت باشلىقى=N=باشلىق راك=N=راك كىسلى=N=كېسەل بىلەن=R=بىلەن ئۆلۇپ=V=ئۆل ئوبدان=A=ئوبدان بوپتىكەن=V=بول
情感分数 = -5.86	ئەگەر=C=ئەگەر تارىخقا=N=تارىخ يېزىلغانلىرى=V=ياز راسىت=A=راسىت بولغان=V=بول بولسا=V=بول گېتلىر=N=گېتلىر بىر=M=بىر رەزىل=A=رەزىل ئادەم=N=ئادەم سىتالىنمۇ=N=سىتالىن گېتلىردىن=N=گېتلىر رەزىللىكتە=A=رەزىل ھەسسىلەپ=N=ھەسسە ئېشىپ=V=ئاش كىتىدىغان=V=كەت جاللات=A=جاللات
情感分数 = -5.86	سەت=A=سەت گەپنى=N=گەپ ئوچۇق=A=ئوچۇق دىيەلمىدىم=V=دە تارقىتايلى=V=تارقات بۇنى=P=بۇ بۇنداق=P=بۇنداق رەسۋالارغا=A=رەسۋا يول=N=يول قويساق=V=قوي كېيىن=D=كېيىن رەسۋالار=A=رەسۋا چىقىدۇ=V=چىق
情感分数 = -5.86	خېڭدا=N=خې ھەلقىلغۇچقىچەچاپالمايدىغاندەكلا=N=ھەل تۇرىدۇ=V=تۇر بۇ=P=بۇ پەسىل=N=پەسىل ئۇلارنىڭ=P=ئۇلار جەڭگىۋارلىقى=A=جەڭگىۋارلىق بەك=D=بەك تۆۋەن=A=تۆۋەن لىپىمۇ=N=لىپ ئېتراپ=N=ئېتراپ قىلدىغۇ=V=قىل جۇڭگودا=N=جۇڭگو پۇتبول=N=پۇتبول مەدەنىيىتى=N=مەدەنىيەت يوق=V=يوق دەپ=V=دە
情感分数 = -5.86	بەتتىكى=N=بەت بىر=M=بىر نەچچە=P=نەچچە شەرەپسىزلىنىڭ=A=شەرەپسىز ئىنكاسىنى=N=ئىنكاس ئوقۇپ=V=ئوقۇ يۈركەم=N=يۈرەك ھەجەپ=D=ھەجەپ سىقىلدى=V=سىقىل
情感分数 = -5.86	شۇنداق=P=شۇنداق بىر=M=بىر كېلىن=N=كېلىن بولۇشقا=V=بول پۇرسەت=N=پۇرسەت بەرمەيدۇ=V=بەر شۇھەسەتخور=A=ھەسەتخور قېيىن=N=قېيىن ئانا=N=ئانا ۋەئەقىلسىز=A=ئەقىلسىز ئەرلەر=N=ئەر
情感分数 = -5.86	قارغاندا=V=قارا گۇئادىئولانىڭ=N=گۇئادىئولا بەيرىندىن=N=بەيرىن توپچى=N=توپچى يۆتكەپ=V=يۆتكەپ كىلىشى=V=كەل تەس=A=تەس ئوخشايدۇ=V=ئوخشا لىكىن=C=لىكىن لەيۋەن=N=لەيۋەن كىتىمەن=V=كەت دەپ=V=دە تۇرۋالسا=V=تۇر نىم=N=نىم ئامال=N=ئامال دورتىمۇدتىكى=N=دورتىمۇد ۋاقتىدىمۇ=N=ۋاقت شۇنداق=P=شۇنداق قىلغان=V=قىل بۇ=P=بۇ !=V=!
情感分数 = -5.86	بىر=M=بىر پۇتبۇل=N=پۇتبۇل مەستانىسى=N=مەستانە ئىتىپ=V=ئات ئۆلتۈرۈلگەنلىكتىن=V=ئۆلتۈرۈش باشقا=A=باشقا توپ=N=توپ مەستانىلىرىغا=N=مەستانە زەربە=A=زەربە بولۇپ=V=بول كىتىپتۇ=V=كەت ئىككى=M=ئىككى پاي=N=پاي ئوق=N=ئوق تېگىپتۇ=V=تىگىش تىخى=C=تىخ !=N=!
情感分数 = -5.86	دېگۈزىدىغان=V=دە جاھان=N=جاھان بۇ=P=بۇ ھاياتلىقتىكى=N=ھاياتلىق قىلغۇڭ=V=قىل يوق=V=يوق تۇرۇپمۇ=V=تۇر قىلىدىغان=V=قىل ئىشلار=N=ئىش مەسئۇلىيەت=N=مەسئۇلىيەت قىلغۇڭ=V=قىل بولسىمۇ=V=بول قىلالمايدىغان=V=قىل ئىشلار=N=ئىش تەقدىردۇر=N=تەقدىر يېتىپ=V=يات ئۆلگۇچە=V=ئۆل ئېتىپ=V=ئات ئۆل=V=ئۆل
情感分数 = -5.86	ئىۋانىڭ=N=ئىۋا ۋاقتىدا=N=ۋاقتىدا كەتكىنىمۇ=V=كەت ياخشى=A=ياخشى بوپتىكەن=V=بول بولمىسا=V=بول ئىرى=N=ئىرى با=A=با دىمەي=V=دە ما=N=ما پاتى=N=پاتى ئۇنىڭغا=P=ئۇنىڭ بۇزۇلسا=V=بۇزۇل خازارتنىڭ=N=خازارت ئاچچىقى=A=ئاچچىق كىلىپ=V=كەل ئىكقىسى=N=ئىكقە جىدەل=N=جىدەل ئوينايتى=V=ئوينا
情感分数 = -5.86	يەنە=D=يەنە توپ=N=توپ ئۇرۇشى=V=ئۇر مۈمكىن=N=مۈمكىن كېيىنكى=D=كېيىن پەسىل=N=پەسىل بۇ=P=بۇ رىكورتنى=A=رىكورت بۇزۇشى=V=بۇزۇش بەك=D=بەك تەس=A=تەس
情感分数 = -5.855	نىمىدىگەن=D=نىمىدىگەن قاملاشمىغان=A=قاملاشمىغان چاچ=N=چاچ پاسۇن=N=پاسۇن ئۇ=P=ئۇ مىنىڭمۇ=P=مەن كۇزۇمگە=N=كۇز پەقەتلام=N=پەقەت سىغمىدى=V=سىغ بۇ=P=بۇ چاچ=N=چاچ
情感分数 = -5.790001	زوراۋان=A=زوراۋان تىرورچىلارنىڭ=A=تېرورچى ئنسانىيەتكە=N=ئنسانىيەت قارشى=A=قارشى مەدەنىيەتكە=N=مەدەنىيەت قارشى=A=قارشى جەمىيەتكە=N=جەمىيەت قارشى=A=قارشى جىنايەت=N=جىنايەت قىلمىشلىرىنى=N=قىلمىش چوقۇم=D=چوقۇم كۈچلۈك=A=كۈچلۈك ئەيىپلىشىمىز=V=ئەيىپلەش كېرەك=V=كېرەك
情感分数 = -5.7200007	ئېسىمىزدە=N=ئېسىمىزدە بولسۇنكى=V=بول ئۇيغۇر=N=ئۇيغۇر قىزلىرى=N=قىز يەنە=D=يەنە مۇشۇنداق=P=مۇشۇنداق قىلىۋەرسە=V=قىل ئەخلاقسىز=A=ئەخلاقسىز شەرمىي=A=شەرمىي ھاياسىز=A=ھاياسىز ئىپپەت=A=ئىپپەت نۇمۇسىنى=A=نۇمۇس قەدىرلىمەيدىغان=N=قەدىر قىزلار=N=قىز يەنە=D=يەنە كۆپىيىۋەرسە=V=كۆپەي ئېنىقكى=A=ئېنىق ئۇلار=N=ئۇلار بىزنى=P=بىز قاباھەتلىك=A=قاباھەتلىك دوزاخقا=A=دوزاخ باشلاپ=V=باشلا بارىدۇ=V=بار
情感分数 = -5.7200003	زالىمنىڭ=A=زالىم زۇلۇمىنىڭ=A=زۇلۇم سەۋەبى=N=سەۋەب مەزلۇمنىڭ=A=مەزلۇم سۈكۈتىدۇر=N=سۈكۈت
情感分数 = -5.7200003	قاچانكى=D=قاچان مۇسابىقىدە=N=مۇسابىقە يىڭىلسە=A=يىڭىل ئۇنىڭغا=P=ئۇنىڭ كارتا=N=كارتا بەمىدى=V=بەر يەي=V=يە بۇنىڭغا=P=بۇ نۇقتا=N=نۇقتا توپ=N=توپ بەرمىدى=V=بەر يەي=V=يە دەيدىغان=V=دە چاۋاشكەن=A=چاۋاش بۇ=P=بۇ ئاخشام=N=ئاخشام مۇسابىقىدىن=N=مۇسابىقە كىيىنلا=D=كىيىن پەرەز=N=پەرەز قىلىپ=V=قىل بولغانتىم=V=بول بۇ=P=بۇ تەلۋىنىڭ=A=تەلۋە ئاشدا=N=ئاشدا دەيدىغانلىكىنى=V=دە
情感分数 = -5.7200003	مۇشۇ=P=مۇشۇ توربەتتە=N=توربەت باغۇ=V=با ۋىجدانىنى=N=ۋىجدان ئىت=N=ئىت يەپ=V=يە كەتكەن=V=كەت بىرنىمىلەر=P=بىرنىمە پۇل=N=پۇل بايلىقنىڭ=A=بايلىق قۇللىرى=N=قۇل ئىمانسىز=A=ئىمانسىز بىرنىمىلەر=P=بىرنىمە كۆپكەن=A=كۆپ دەيمەن=V=دە !=N=!
情感分数 = -5.7200003	ئىتالىيەنىڭ=N=ئىتالىيە ساپاسىزلار=A=ساپاسىز كېسىلى=N=كېسەل ئىسپانغىمۇ=N=ئىسپان يۇقۇپتىدە=V=يۇقۇش تېرورچىلار=A=تېرورچى
情感分数 = -5.7200003	قولىدىن=N=قول پوق=N=پوق كەممەي=V=كەممەي دۇ=N=دۇ خەقنى=N=خەق كەم=A=كەم سىتىش=V=سىتىش نىلا=X=نىلا بىلگەن=V=بىل قىرىنداشلا=N=قىرىنداش ئۈزىىمىز=P=ئۈز نىڭ=X=نىڭ قەدرىنى=A=قەدر ئۈزىمىز=P=ئۈز قىلمىساق=V=قىل خەق=N=خەق قىلىپ=V=قىل بەر=V=بەر مەي=N=مەي دۇ=N=دۇ بىز=P=بىز غۇ=V=غۇ زادى=D=زادى مۇشۇنداق=P=مۇشۇنداق مىللەت=N=مىللەت
情感分数 = -5.7200003	ئەلبەتتە=N=ئەلبەت ئۇباما=N=ئۇباما ئۈلۈپ=V=ئۆل كەتسە=V=كەت دۇنيا=N=دۇنيا تىترەيدۇ=V=تىترە چۈنكى=C=چۈنكى ئۇ=P=ئۇ يۈز=N=يۈز يىلدەك=N=يىل قۇللۇقتا=A=قۇللۇق ئىزىلىپ=V=ئىزىل ئۆز=P=ئۆز ئەزگۈچىللىرى=N=ئەزگۈچى ئۈستىدە=D=ئۈستى تۇرۇپ=V=تۇر ھوقۇق=N=ھوقۇق يۈرگۈزۈۋاتىدۇ=V=يۈرگۈز ئەمەسمۇ=T=ئەمەس ؟=N=؟
情感分数 = -5.72	ھەسەتخوردىن=A=ھەسەتخور بەختىڭنى=N=بەخت يوشۇر=V=يوشۇر دەللالدىن=A=دەللال دەردىڭنى=N=دەرد
情感分数 = -5.715	بۇلسا=N=بۇلسا ھەممىسنى=N=ھەممە ساتسۇن=V=سات شۇ=P=شۇ چاغدا=N=چاغ يۇغانچىلىق=A=يۇغانچىلىق قىلغان=V=قىل رەئېس=N=رەئېس تۇيىدۇ=V=تۇيىدۇ تازا=D=تازا ئېسىت=E=ئېسىت رونالدۇ=N=رونالدۇ ئېسىت=E=ئېسىت بىنزىما=N=بىنزىما دەپ=V=دە قالىدۇ=V=قال چاققانراق=A=چاققان بىرەر=M=بىرەر زەربىدارغا=N=زەربىدار يۈتكەلسىمۇ=V=يۈتكەل بۇلاتتى=V=بول بۇ=P=بۇ ئېككىسى=M=ئېككى قەدرىنى=N=قەدر پەقەت=D=پەقەت بىلمىدى=V=بىل ماۋۇلار=P=ماۋۇ
情感分数 = -5.5750003	ما=N=ما ئاداشنىڭ=N=ئاداش پەلىپەتىش=A=پەلىپەتىش گېپىدىن=N=گەپ خويمۇ=D=خويمۇ زېرىكتىغۇ=V=زېرىكىش ئادام=N=ئادەم
情感分数 = -5.5750003	ئادەمنى=N=ئادەم بەك=D=بەك قىينايدۇ=V=قىينا جۇمۇ=T=جۇمۇ بۇ=P=بۇ كېسەل=A=كېسەل
情感分数 = -5.5750003	ھەي=E=ھەي تور=N=تور بېكەت=N=بېكەت ياساشمۇ=V=ياساش بەك=D=بەك جاپالىقكەن=N=جاپالىق
情感分数 = -5.5750003	ئاجايىپ=A=ئاجايىپ خەقكەن=N=خەق بۇ=P=بۇ زىت=A=زىت گەپ=N=گەپ قىلشتىن=V=قىل يانمايدىكەن=V=يان ھە=T=ھە
情感分数 = -5.5750003	ئەمما=C=ئەمما ئېقىم=N=ئېقىم دېگەن=V=دە دەھشەت=A=دەھشەت كېتىدىكەن=V=كەت
情感分数 = -5.5750003	بۇ=P=بۇ ئۇرۇش=N=ئۇرۇش نۇرغۇنلىغان=A=نۇرغۇن تالاپەتلەرنى=A=تالاپەت كەلتۈرۈپتىكەن=V=كەل ئەمەسمۇ=T=ئەمەس
情感分数 = -5.5750003	بىكخام=N=بىكخام سەتلىشىپ=A=سەت كىتىپتۇ=V=كەت
情感分数 = -5.575	دىبرونىنىڭ=N=دىبرون يارىسى=N=يارا خېلى=D=خېلى ئېغىركەندە=A=ئېغىر ئەمدى=D=ئەمدى ئوزغۇنلۇققىمۇ=N=ئوزغۇنلۇق قاتنىشالمامدۇ=V=قاتناش نىمە=P=نىمە ؟=V=؟
情感分数 = -5.5699997	خىزمەت=N=خىزمەت تارىخىم=N=تارىخى يۈزتۇرانە=A=يۈزتۇرانە ئىمتىھانغىمۇ=N=ئىمتىھان يارىماپتۇ=V=يارا كاللىسى=N=كاللا قاتمال=A=قاتمال جانباقتى=A=جانباقتى ئادەملەردىن=N=ئادەم ھەجەپمۇ=D=ھەجەپ تويدۇم=V=توي
情感分数 = -5.5699997	راستنى=A=راست ئېيتسام=V=ئېيت خېلى=D=خېلى بولدى=V=بول ئوكيان=N=ئوكيان تورىدىكى=N=تور ئىملا=N=ئىملا خاتالىق=A=خاتا بەكلا=D=بەك كۆپىيىپ=A=كۆپ قالغىلى=V=قال ئىككى=M=ئىككى ئۈچ=M=ئۈچ سۆز=N=سۆز بىراقلا=D=بىراقلا تۇتىشىپ=V=تۇت چىقىۋاتقان=V=چىق ئەھۋاللار=N=ئەھۋال بەك=D=بەك ئېغىر=A=ئېغىر يا=C=يا مېنىڭ=P=مەن تېلفونۇم=N=تېلفون كومپىيوتېرىم=N=كومپىيوتېر چاتاقمۇ=A=چاتاق بىلمىدىم=V=بىل
