情感分数 = 25.56	دوستۇم=N=دوست مەن=P=مەن باھارغا=N=باھار ئاشىقمەن=V=ئاشىق چۈنكى=C=چۈنكى ئۇ=P=ئۇ قەلىبلەرگە=N=قەلىب ئۈمۈت=N=ئۈمۈت چىرىغى=N=چىراغ يېقىپ=V=يېقىپ ئالەمنى=N=ئالەم گۈزەل=A=گۈزەل كۆرسىتەلەيدۇ=V=كۆر يازنىڭ=N=ياز مەدىتىدە=N=مەدىتى كۈزنىڭ=N=كۈز مول=A=مول ھوسۇل=N=ھوسۇل ۋېسالىغا=N=ۋېسال يېتىشكە=V=يەت ئۈندەيدۇ=V=ئۈندە ئېھ=I=ئېھ دوستلىرىم=N=دوست بۈگۈنكىدەك=N=بۈگۈنكى ئۆملۈك=N=ئۆملۈك ئىچىدە=N=ئىچى نورۇز=N=نورۇز بايرىمىنى=N=بايرام كۈتىۋىلىش=V=كۈتىۋىلىش نەقەدەر=D=نەقەدەر كۆڭۈللۈك=A=كۆڭۈللۈك ھە=T=ھە
情感分数 = 6.14	ئەنگىليەدە=N=ئەنگىليە قۇرغان=V=قۇر بولسىچۇ=V=بول خىلى=D=خىلى داڭلىق=A=داڭلىق چولپانلار=N=چولپان ئويناشنى=V=ئوينا خالايتى=V=خالا
情感分数 = 6.14	بەك=D=بەك ئېسىل=A=ئېسىل تىمىلارنى=N=تىما يوللاۋاتىسىز=V=يوللا جومۇ=N=جو نۇرغۇن=A=نۇرغۇن تارىخلارنى=N=تارىخ بىلىۋالدۇق=V=بىل
情感分数 = 6.14	تولوق=A=تولوق يوللىنىپتۇ=V=يوللا پايدىلىنىش=N=پايدىلىنىش قىممىتى=N=قىممەت يۇقىرى=A=يۇقىرى ماتىرىيال=N=ماتىرىيال ئىكەن=V=ئىكەن ئەجرىڭىزگە=N=ئەجر كۆپ=A=كۆپ تەشەككۈر=A=تەشەككۈر ساقلىۋالدىم=V=ساقلا
情感分数 = 6.14	راھۇل=N=راھۇل بەك=D=بەك كىشنىڭ=N=كىشى ئامراقلىقىنى=A=ئامراقلىق كەلتۈردۇ=V=كەلتۈر چۈنكى=C=چۈنكى ئۇ=P=ئۇ ئىسپانيەلىك=N=ئىسپانيەلىك بولۇش=V=بول بىلەن=C=بىلەن بىرلكتە=V=بىرلكتە ئۆز=P=ئۆز كوماندىسغا=N=كوماندا ئىنتايىن=D=ئىنتايىن سادىق=A=سادىق ئىتاليەلىك=N=ئىتاليەلىك رىم=N=رىم شاھزادىسى=N=شاھزادە توتتىمۇ=N=توتتى ھەم=C=ھەم شۇنداق=P=شۇنداق !=V=!
情感分数 = 6.14	مىنىڭچە=P=مەن رونالدۇ=N=رونالدۇ ئەڭ=D=ئەڭ مۇناسىپ=A=مۇناسىپ پۇتبۇل=N=پۇتبۇل شاھى=N=شاھ بۇلۇشقا=V=بول
情感分数 = 6.14	ئۈچ=M=ئۈچ قىسىم=N=قىسىم ئەسىرىڭىزنى=N=ئەسەر تۇلۇق=A=تۇلۇق ئوقىدىم=V=ئوقۇ ھەقىقەتەن=D=ھەقىقەتەن ياخشى=A=ياخشى تەھتىل=N=تەھلىل ۋە=C=ۋە مۇلاھىزىلەر=N=مۇلاھىزە بوپتۇ=V=بول
情感分数 = 6.14	بۇ=P=بۇ ھەپتىدىكى=N=ھەپتە مۇسابىقىلەر=N=مۇسابىقە ھەقىقەتەن=D=ھەقىقەتەن قىززىپ=N=قىززىپ قويدى=V=قوي مەنمۇ=P=مەن خېلى=D=خېلى كۆپ=A=كۆپ پۇل=N=پۇل ئۇتۇپ=V=ئۇت قۇيۇپتىمەن=V=قۇي
情感分数 = 6.14	باھاردا=N=باھار سىز=P=سىز بەك=D=بەك قىزىقچى=A=قىزىقچى جۇمۇڭ=N=جۇمۇ
情感分数 = 6.14	بۈگۈنكى=A=بۈگۈنكى خەۋەرلەر=N=خەۋەر راستىنلا=A=راستىنلا بەك=D=بەك مول=A=مول بوپتۇ=V=بول جۇمۇ=T=جۇمۇ يېزىپ=V=ياز بولۇپ=V=بول قارىسام=V=قارا سىزمۇ=P=سىز يېزىپ=V=ياز بوپسىز=V=بول مانا=T=مانا بوپتىلا=T=بوپتىلا بۈگۈنكى=A=بۈگۈنكى خەۋەرلىرىمىز=N=خەۋەر مۇشۇنداق=P=مۇشۇنداق ئىككى=M=ئىككى خىل=N=خىل نۇسخىدا=N=نۇسخا بولسۇن=V=بول ھە=T=ھە
情感分数 = 6.14	يۇمۇرلار=N=يۇمۇر بەك=D=بەك پەيزىكەن=A=پەيزى
情感分数 = 6.14	ئىنتايىن=D=ئىنتايىن ياخشى=A=ياخشى دىيىلگەن=V=دە ئەجداد=N=ئەجداد تەربىيىسىكەن=N=تەربىيە
情感分数 = 6.14	مەن=Y=مەن مۇشۇنداق=P=مۇشۇنداق كىچىك=A=كىچىك گۈللەرگە=N=گۈل بەك=D=بەك ئامراق=A=ئامراق
情感分数 = 6.14	مۇشۇ=P=مۇشۇ بالىلارغا=N=بالا بەخىتنىڭ=A=بەخىت نېمىلىكىنى=P=نېمىلىك ھېس=N=ھېس قىلدۇرۇش=V=قىل ھەقىقەتەن=D=ھەقىقەتەن مۇھىم=A=مۇھىم جۇمۇ=T=جۇمۇ
情感分数 = 6.14	ناھايىتى=D=ناھايىتى ئورۇنلۇق=A=ئورۇنلۇق تەھلىل=N=تەھلىل قىلىپسىز=V=قىل قارىشىڭىزنى=N=قاراش قوللايمەن=V=قوللا
情感分数 = 6.14	تېخىمۇ=D=تېخىمۇ زور=A=زور ئۇتۇقلار=A=ئۇتۇق بولسۇن=V=بول
情感分数 = 6.14	مىھىرلىك=A=مىھىرلىك بۇلۇش=V=بول ھەقىقەتەن=D=ھەقىقەتەن ئېسىل=A=ئېسىل خىسلەتتۇر=A=خىسلەت
情感分数 = 6.14	بۇلارنى=P=بۇ راستلا=A=راست بەك=D=بەك ياخشى=A=ياخشى يىزىپسز=V=ياز
情感分数 = 6.14	بۇ=P=بۇ ھەقىقەتەن=D=ھەقىقەتەن لايىق=A=لايىق ئوينىدى=V=ئوينا بۇ=P=بۇ مۇكاپاتقا=N=مۇكاپات
情感分数 = 6.14	بۇنىڭغا=P=بۇ نۇرغۇنلىغان=A=نۇرغۇن داڭلىق=A=داڭلىق چولپانلارمۇ=N=چولپان ئىقرارئىكەنغۇ=N=ئىقرار !=N=!
情感分数 = 6.14	ئوھۇي=E=ئوھۇي گۈزەل=A=گۈزەل قىزىم=N=قىز بۈگۈن=N=بۈگۈن بەك=D=بەك چىرايلىق=A=چىرايلىق بوپ=V=بول كىتىپسەن=V=كەت جۇمۇ=T=جۇمۇ
情感分数 = 6.14	پۈتۈن=A=پۈتۈن ئىكران=N=ئىكران ئۇيغۇرچە=N=ئۇيغۇرچە كۆرىلسە=V=كۆرىلسە يانا=N=يانا تىخى=V=تىخى شۇنداق=P=شۇنداق بەدىئىي=A=بەدىئىي ئادەمگە=N=ئادەم شۇداق=N=شۇداق ھوزۇر=A=ھوزۇر بېغىشلايدۇ=V=بېغىشلا جىما=N=جىما
情感分数 = 6.14	بۇنى=P=بۇ ئوقۇپ=V=ئوقۇ قويۇڭ=V=قوي بەك=D=بەك ياخشى=A=ياخشى يىزىپتۇ=V=ياز
情感分数 = 6.14	جېنىم=A=جان ئوغلۇم=N=ئوغۇل مەندىن=P=مەن رازى=N=رازى بول=V=بول چوقۇم=D=چوقۇم ياخشى=A=ياخشى بولۇپ=V=بول كىتىسەن=V=كەت
情感分数 = 6.14	بىزلەرمۇ=N=بىز مۇشۇ=P=مۇشۇ ئىشلار=N=ئىش ئۈچۈن=C=ئۈچۈن كۈچەۋاتىمىز=V=كۈچە ئاللا=N=ئاللا خالىسا=V=خالا بۇ=P=بۇ بوشلۇقنى=N=بوشلۇق تولدۇرۇشقا=V=تولدۇر تىرىشىمىز=V=تىرىش تولىمۇ=D=تولىمۇ ئەھمىيەتلىك=A=ئەھمىيەتلىك تىما=N=تىما بوپتۇ=V=بول تىما=N=تىما ئىگىسىگە=N=ئىگە رەھمەت=N=رەھمەت
情感分数 = 6.14	بۇ=P=بۇ ئادەمگەرچىلىكنى=A=ئادەمگەرچىلىك گۇەنيۇيگە=N=گۇەنيۇي قالدۇرساق=V=قالدۇر بۇمۇ=P=بۇ ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى ئىش=N=ئىش بولىدۇ=V=بول
情感分数 = 6.14	ئوقۇدۇم=V=ئوقۇ ھەقىقەتەن=D=ھەقىقەتەن ئوبدان=A=ئوبدان يېزىپتۇ=V=ياز ئۇقۇمىغان=N=ئۇقۇمىغان گۈدۈكداشلار=N=گۈدۈكداش ئازراق=A=ئاز ۋاقىت=N=ۋاقىت چىقىرىپ=V=چىق ئۇقۇپ=V=ئۇق قويۇڭلار=V=قوي
情感分数 = 6.14	بەك=D=بەك ياخشى=A=ياخشى بوپتۇ=V=بول مەن=P=مەن ياقتۇردىغان=A=ياقتۇر پۇتبولچىلار=N=پۇتبولچى
情感分数 = 6.14	ناھايىتى=D=ناھايىتى ئەھمىيەتلىك=A=ئەھمىيەتلىك پائالىيەت=N=پائالىيەت بوپتۇ=V=بول ساخاۋەتچىلەرنىڭ=N=ساخاۋەتچى ئۆمرى=N=ئۆمۈر ئۇزۇن=A=ئۇزۇن بولسۇن=V=بول
情感分数 = 6.14	مەنمۇ=P=مەن تىزىملىتىپ=V=تىزىملا كىردىم=V=كىر بۇ=P=بۇ ناھايىتى=D=ناھايىتى ياخشى=A=ياخشى بولدى=V=بول مەن=P=مەن ئوقۇتقۇچىلار=N=ئوقۇتقۇچى كۇلۇبى=N=كۇلۇب نىڭ=X=نىڭ ئاتامانى=N=ئاتامان كۇلۇبىمىزنى=N=كۇلۇب كۆرۈپ=V=كۆر قويۇڭلار=V=قوي
情感分数 = 6.1399994	قەشقەرلىك=N=قەشقەرلىك بىر=M=بىر جۈپ=Q=جۈپ ئۇيغۇر=N=ئۇيغۇر ئەر=N=ئەر ئايال=N=ئايال كۆزى=N=كۆز ئەما=A=ئەما شەندۇڭلۇڭ=A=شەندۇڭلۇق بىر=M=بىر بالىنى=N=بالا بېقىۋاپتۇ=V=بېقىۋاپتۇ بۇ=P=بۇ يىل=N=يىل يىل=N=يىل ئوتتۇرىدا=A=ئوتتۇرا روسىيەگە=N=روسىيە ئاپىرىپ=V=ئاپار كۆزىنى=N=كۆز داۋالاتماقچىكەن=V=داۋالا ئۇيغۇر=N=ئۇيغۇر راستىنلا=A=راس ھەممە=P=ھەممە كىشىنىڭ=N=كىشى ھەۋىسىنى=N=ھەۋەس كەلتۈرىدىغان=V=كەل ئاجايىپ=A=ئاجايىپ خىسلەتلىك=A=خىسلەتلىك مىھرىبان=A=مىھرىبان قەۋىم=N=قەۋ
情感分数 = 6.1299996	مەن=P=مەن دەل=D=دەل مۇشۇ=P=مۇشۇ كۈندە=N=كۈندە ئۆزەمنى=P=ئۆزەمنى بەكمۇ=D=بەك بەخىتلىك=A=بەخىتلىك ھېس=N=ھېس قىلىمەن=V=قىل قېرىنداشلىرىمغا=N=قېرىنداش مىھىر=A=مىھىر نەزىرىم=N=نەزىر بىلەن=R=بىلەن قارايمەن=V=قارا ئاللاھقا=N=ئاللاھ چەكسىز=A=چەكسىز ھەمدۇسانالار=N=ھەمدۇسانا بولغاي=V=بول
情感分数 = -6.0750003	چىلسنىڭ=N=چىلسى نەدە=P=نەدە مەينەت=A=مەينەت قاملاشماپتۇ=A=قاملاشماپتۇ بۇ=P=بۇ چىلسىنىڭ=N=چىلسى شۇنداق=P=شۇنداق چىرايلىق=A=چىرايلىق تۇرسا=V=تۇر ئەڭ=D=ئەڭ سەتى=A=سەت شەھەرنىڭ=N=شەھەر كىيىمى=N=كىيىم بۇ=P=بۇ تىمىدا=V=تىما دىيىلگەندەكلا=V=دە
情感分数 = -6.0050006	ئېسىمىزدە=N=ئەس بولسۇنكى=V=بول ئۇيغۇر=N=ئۇيغۇر قىزلىرى=N=قىز يەنە=C=يەنە مۇشۇنداق=P=مۇشۇنداق قىلىۋەرسە=V=قىل ئەخلاقسىز=A=ئەخلاقسىز شەرمىي=N=شەرمى ھاياسىز=A=ھاياسىز ئىپپەت=A=ئىپپەت نۇمۇسىنى=A=نۇمۇس قەدىرلىمەيدىغان=N=قەدىر قىزلار=N=قىز يەنە=D=يەنە كۆپىيىۋەرسە=A=كۆپ ئېنىقكى=A=ئېنىق ئۇلار=N=ئۇلار بىزنى=P=بىز قاباھەتلىك=A=قاباھەتلىك دوزاخقا=N=دوزاخ باشلاپ=V=باش بارىدۇ=V=بار
情感分数 = -6.005	بۇمۇ=P=بۇ تارىخقا=N=تارىخ يېزىلغۇسى=V=ياز ۋە=C=ۋە بۇ=P=بۇ ناكەسلەر=A=ناكەس قاتتىق=A=قاتتىق جازاغا=N=جازا تارتىلغۇسى=V=تارت ئىنشائاللاھ=N=ئىنشائاللاھ
情感分数 = -6.005	ئۇ=P=ئۇ ئەشەددىي=A=ئەشەددىي ئۇرۇش=V=ئۇرۇش جىنايەتچىسى=A=جىنايەت ئۇ=P=ئۇ ئۆلتۈرگەن=V=ئۆل ئادەملەر=N=ئادەم نۇرغۇن=A=نۇرغۇن بىگۇناھلارمۇ=A=بىگۇناھ بارغۇ=V=بار ؟=N=؟
情感分数 = -6.005	مىسىر=N=مىسىر ئەزەلدىن=D=ئەزەلدىن جۇڭگونىڭ=N=جۇڭگو ئايرىلماس=A=ئايرىلماس بىر=M=بىر قىسمى=N=قىسم بەك=D=بەك لاۋزىكەن=A=لاۋزا خەنسولانىڭ=N=خەنسو ئۆزى=P=ئۆز نومۇس=A=نومۇس قىلىپ=V=قىل كەتتى=V=كەت
情感分数 = -6.0000005	نىرۋىسىدىن=N=نىرۋا ۋاقىتلىق=A=ۋاقىتلىق مەسىلە=N=مەسىلە چىققان=V=چىق گەپ=N=گەپ قاراپ=V=قارا تۇرۇڭلار=V=تۇر تەكشۇرسە=V=تەكشۇر مەنمۇ=P=مەن نىمە=P=نىمە بولغىنىنى=V=بول بىلەلمىدىم=V=بىل دەيدۇ=V=دە شۇ=P=شۇ
情感分数 = 6.0	بۇ=P=بۇ خىل=N=خىل ھاسلات=N=ھاسلات كىشىنى=N=كىشى ھەيران=N=ھەيران قالدۇرىدۇ=V=قال مەن=P=مەن ئىلگىرى=D=ئىلگىرى مېڭە=N=مېڭە ئوپېاتسىيەسى=N=ئوپېاتسىيە قىلغان=V=قىل بۇ=P=بۇ كىشىنىڭ=N=كىشى ئىسمىنى=N=ئىسم ئاڭلىغاندەك=V=ئاڭلا قىلىمەن=V=قىل ئەمدى=D=ئەمدى رەسمىي=A=رەسمىي يوسۇندا=N=يوسۇندا ئىسپاتلانغان=V=ئىسپاتلا بولۇشى=V=بول مۇمكىن=A=مۇمكىن بۇمۇ=P=بۇ ياخشى=A=ياخشى بايقاش=N=بايقاش
情感分数 = -6.0	تىللىغىنىم=N=تىل تىللىغان=V=تىللا سەن=P=سەن شۇ=Y=شۇ نۇمۇسسىز=A=نۇمۇسسىز لۈكچەك=A=لۈكچەك
情感分数 = -6.0	ئىلىمسىز=A=ئىلىمسىز ئەل=N=ئەل ئۆزگىلەرگە=P=ئۆزگە يەم=N=يەم بولۇپ=V=بول ئۇلارنىڭ=P=ئۇلار ئايىغى=N=ئاياغ ئاستىدا=D=ئاستى يانجىلىدۇ=V=يانجىلىدۇ
情感分数 = -6.0	ھەي=E=ھەي دىسە=V=دە گەپ=N=گەپ دىمىسە=V=دە دەرت=A=دەرت دەڭلا=V=دە ئارتۇق=A=ئارتۇق سۆزلىسەك=V=سۆزلە بولمايدۇ=V=بول بۇ=P=بۇ
情感分数 = 6.0	شېئىرىڭىز=N=شېئىر ماڭا=P=مەن يېڭى=A=يېڭى ئىلھام=N=ئىلھام ئاتا=N=ئاتا قىلدى=V=قىل رەھمەت=N=رەھمەت
情感分数 = -6.0	روھى=N=روھى مىيىپلىق=A=مىيىپلىق ھەممىدىن=P=ھەممە يامان=A=يامان بەزى=P=بەزى كىشىلەر=N=كىشى مىيىپ=N=مىيىپ كىشىلەرچىلىكمۇ=N=كىشى ئەمەس=V=ئەمەس
情感分数 = 6.0	ئەسلى=D=ئەسلى بىرجۇپ=N=بىرجۇپ شېرىن=A=شېرىن سۆز=N=سۆز ئېيتماقلىق=V=ئېيت ھەم=C=ھەم بەخىت=A=بەخىت ئىرۇر=V=ئىرۇر پەرىدە=N=پەرىدە ئەپرۇز=N=ئەپرۇز رەخمەت=N=رەخمەت
情感分数 = 6.0	ئانا=N=ئانا بۇلار=P=بۇ مەن=Y=مەن تەشنا=A=تەشنا بولغان=V=بول ئانىلىق=A=ئانىلىق مېھرىڭىزنى=N=مېھر ئۇنتۇشىڭىزغا=V=ئۇنتۇش باھانە=N=باھانە بولالمايدىغۇ=V=بول
情感分数 = 6.0	ئۇيغۇر=N=ئۇيغۇر مىللتىنىڭ=N=مىللەت پەخرى=A=پەخرى مىللىتىمىز=N=مىللەت تۆھپىكارى=A=تۆھپىكار ئەل=N=ئەل سويگەن=A=سويگەن رەھبىرىمىز=N=رەھبەر سەيپىدىن=N=سەيپىدىن ئەزىزىنىڭ=N=ئەزىزى ئىش=N=ئىش ئىزلىرى=N=ئىز تارىخ=N=تارىخ بىتىدىن=N=بەت ئۆچمىسۇن=V=ئۆچ
情感分数 = 6.0	ۋاھ=E=ۋاھ بۇ=P=بۇ سۈرئەتنى=N=سۈرئەت قارىمامدىغان=V=قارا ئەمدى=D=ئەمدى بۇنىڭدىن=P=بۇنىڭدىن كېيىن=T=كېيىن دەرسلىكلىرىمىز=N=دەرسلىك تېز=A=تېز سۈرئەتتە=N=سۈرئەت ھۇزۇرىڭلاردا=N=ھۇزۇر بولغۇسى=V=بول
情感分数 = 6.0	بىز=P=بىز پايدىلىق=A=پايدىلىق تەرىپىنىلا=N=تەرەپ قوبۇل=N=قوبۇل قىلساق=V=قىل بىز=P=بىز ئۈچۈن=C=ئۈچۈن پايدىلىق=A=پايدىلىق
情感分数 = -6.0	بوينىغا=N=بويۇن زەنجىر=N=زەنجىر دىگەندەك=V=دە بىرنىمىلەرنى=N=بىرنىمە تاقىۋالغان=V=تاقا ئوغۇللارنى=N=ئوغۇل كۆرسەم=V=كۆر تىلىنى=N=تىل چىقىرىپ=V=چىق شۆلگىيىنى=N=شۆلگەي ئېقىتىپ=V=ئېقىت تۇرغان=V=تۇر مەينەت=A=مەينەت تۈكلۈك=A=تۈكلۈك غالجىر=A=غالجىر ئىت=N=ئىت كۆز=N=كۆز ئالدىمغا=N=ئالدى كىلىدۇ=V=كەل
情感分数 = -6.0	مىنىڭ=N=مەن گۆدۈكۈم=N=گۆدۈك نىمىشقا=P=نىمىش بىكادىن=A=بىكادىن بىكا=A=بىكا ئۆچۈپ=V=ئۆچ قالىدۇ=V=قال ؟=N=؟
情感分数 = 6.0	ما=N=ما گەپنى=N=گەپ بەلەن=A=بەلەن دەپسىز=V=دە قولىڭىزغا=N=قول دەرت=N=دەرت بەرمىسۇن=V=بەر
情感分数 = 6.0	تەربىيەۋى=A=تەربىيەۋى ئەھنىيىتى=N=ئەھنىيەت يۇقۇرى=A=يۇقۇرى دەرىسلىك=N=دەرىسلىك بوپتۇ=V=بول مىنىڭچە=P=مەن ئوقۇغۇچىلارنىڭ=N=ئوقۇغۇچى جانلىقلىقىنى=A=جانلىقلىق يۇقۇرى=A=يۇقۇرى كۆتۇرۈشكە=V=كۆتۇرۈش پايدىلىق=A=پايدىلىق
情感分数 = 6.0	ئىجادىيەت=N=ئىجادىيەت ھاياتىڭىز=N=ھايات مول=A=مول مەنالارغا=N=مەنا تويۇنسۇن=V=تويۇن سىزگە=P=سىز ئامەت=A=ئامەت يار=N=يار بولسۇن=V=بول
情感分数 = 6.0	تېتىملىق=A=تېتىملىق شىېرلىرىڭىزغا=N=شىېر كوپ=A=كوپ رەخمەت=N=رەخمەت ھارمىغايسىز=V=ھارما
情感分数 = 6.0	قوشماق=A=قوشماق مانچستېرنىڭ=N=مانچستېر قايسىغا=N=قايسى بارسا=V=بار بولىۋىرىدۇ=V=بول شەھەر=N=شەھەر بىر=M=بىر ئاز=A=ئاز ياخشىراق=A=ياخشى سەپ=N=سەپ شەكلى=N=شەكل مۇقىم=A=مۇقىم
情感分数 = 6.0	گىرمانىيەنىڭ=N=گىرمانىيە چىمپىيۇن=A=چىمپىيۇن بولۇپ=V=بول ئۆزىلنىڭ=N=ئۆزىل ئالتۇن=A=ئالتۇن توپ=N=توپ ئېلىشىنى=V=ئال ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 6.0	مەزمۇنى=N=مەزمۇن ياخشىكەن=A=ياخشى قاپىيە=N=قاپىيە رىتىم=N=رىتىم تۇراقلىرى=N=تۇراق جايىدا=A=جايىدا كەپتۇ=V=كەل شئېرى=N=شئېر سۆزلەرنى=N=سۆز ياخشى=A=ياخشى تاللاپسىز=V=تاللا
情感分数 = 6.0	ياخشى=A=ياخشى يىزىلىپتۇ=V=ياز ھەي=E=ھەي ئۇچۇرۋەتمەيدىغان=V=ئۇچۇر ئىشتى=N=ئىش قاراپ=V=قارا تۇردىڭىزما=V=تۇر پۇررىدە=A=پۇررىدە ئۇچۇپ=V=ئۇچ كەتسە=V=كەت
情感分数 = 6.0	ياخشى=A=ياخشى خەۋەر=N=خەۋەر ئىكەن=V=ئىكەن غەلبە=A=غەلبە ئۈزلۈكسىز=A=ئۈزلۈكسىز تېرىشىشتىن=V=تېرىشىش كىلىدۇ=V=كەل
情感分数 = -6.0	ئاھ=E=ئاھ مەن=P=مەن زادى=D=زادى قانداق=P=قانداق قىلىشىىم=V=قىل كېرەك=V=كېرەك زادى=D=زادى قانداق=P=قانداق قىلىشىم=V=قىل كېرەك=V=كېرەك ؟=N=؟
情感分数 = 6.0	ئاپىرىن=A=ئاپىرىن ئاپىرىن=A=ئاپىرىن تېما=N=تېما ئىگىسىگە=N=ئىگىسى رەھمەت=N=رەھمەت
情感分数 = 6.0	تەن=N=تەن ساقلىق=N=ساقلىق زور=A=زور بايلىق=N=بايلىق
情感分数 = 6.0	ياخشى=A=ياخشى تېىمىدىكى=N=تېما ياخشى=A=ياخشى شىئرلدىن=N=شىئر مەمنۇن=A=مەمنۇن بولدۇم=V=بول
情感分数 = 6.0	بولمىسا=V=بول مۈنبەردىكىلەر=N=مۈنبەر مۈشۈ=N=مۈشۈ مۈنبەردىلام=N=مۈنبەر بوۋاينىڭ=N=بوۋاي تويىنى=N=توي قىلىۋەتمەيلىمۇ=V=قىل بويتاقكەن=A=بويتاق ھا=I=ھا ھا=I=ھا ھا=I=ھا
情感分数 = 6.0	توپا=N=توپا ياغسا=V=ياغسا شۇنداق=P=شۇنداق بىئارام=A=بىئارام بولاتتىم=V=بول ئەمما=C=ئەمما يەنىلا=D=يەنىلا ياغدى=V=ياغ شۇ=P=شۇ توپا=N=توپا
情感分数 = 6.0	مىنىڭچىمۇ=N=مەن كەلمىگىنى=V=كەل ياخشىراق=A=ياخشىراق ياش=N=ياش چوڭايغاندا=A=چوڭ مادرىتتەك=N=مادرىت يۇقۇرى=A=يۇقىرى سەۋىيە=N=سەۋىيە بىلەن=R=بىلەن مۇسابىقە=N=مۇسابىقە ئويناش=V=ئوينا رېتىمىگە=N=رېتىم كۆنەلمەي=V=كۆنۇش قېلىشى=V=قال مۇمكىن=T=مۇمكىن
情感分数 = 6.0	ياخشى=A=ياخشى يىزىپسىز=V=ياز قولىڭىزغا=N=قول دەرت=A=دەرت كەلمىسۇن=V=كەل
情感分数 = 6.0	بىزنىڭ=P=بىز بالىلارمۇ=N=بالا بوش=A=بوش ئەمەس=V=ئەمەس جۇمۇ=T=جۇمۇ مانا=T=مانا ۋاھ=E=ۋاھ دۇتتار=N=دۇتتار بىلەن=C=بىلەن تەمبۇر=N=تەمبۇر يەنە=D=يەنە بىر=M=بىر قېتىم=Q=قېتىم تۇنىلىدىغان=V=تۇنىلىدىغان بولدى=V=بول
情感分数 = 6.0	چوڭقۇر=A=چوڭقۇر مەنىلىك=A=مەنىلىك ياخشى=A=ياخشى شېئىر=N=شېئىر ئىكەن=V=ئىكەن
情感分数 = 6.0	بىزنى=P=بىز بۇ=Y=بۇ پائالىيەتتىن=N=پائالىيەت خەۋەردار=N=خەۋەردار قىلغان=V=قىل قاراقاش=N=قاراقاش ناھىيە=N=ناھىيە دانىشمەن=N=دانىشمەن يېزىقچىلىق=N=يېزىقچىلىق شىركىتىگە=N=شىركەت تەشەككۈر=A=تەشەككۈر
情感分数 = 6.0	ئادىلجان=N=ئادىلجان ياخشىغۇ=A=ياخشى ئۇرۇمچىدە=N=ئۇرۇمچى بوپ=V=بول كەتتىڭىزما=V=كەت مۇبارەك=A=مۇبارەك بولسۇن=V=بول
情感分数 = 6.0	يېڭى=A=يېڭى رەھبەرلىك=N=رەھبەرلىك بەنزىسىنىڭ=N=بەنزە خەلق=N=خەلق ئۆچۈن=N=ئۆچۈن ئەمىلىي=A=ئەمىلىي ئىشلىشىنى=V=ئىشلەش ئۆزلىرىنىڭ=P=ئۆزلىرى رۇلىنى=N=رۇل تۇلۇق=A=تۇلۇق جارى=N=جارى قىلدۇرۇشىنى=V=قىل ئۆمۈت=N=ئۆمۈت قىلىمىز=V=قىل
情感分数 = -6.0	توۋا=E=توۋا توۋا=E=توۋا باشقىلارغا=P=باشقا باھا=N=باھا بىرىپ=V=بەر كىسىپ=V=كىسىپ ئېيتىۋەتكەنلەر=V=ئېيىت مىڭ=M=مىڭ توۋا=E=توۋا
情感分数 = 6.0	ئۆزىڭىزنى=P=ئۆز ئۆزىڭىز=P=ئۆز تارتقان=V=تارت سۈرەت=N=سۈرەت ياخشى=A=ياخشى چىقىپتۇ=V=چىق ھەم=C=ھەم ئۆزىنى=P=ئۆز ئۆزى=P=ئۆز تارتىشتا=V=تارتىش يىڭىلىق=A=يىڭىلىق يارتىپسىز=V=يارتىپسىز ئاپىرىن=A=ئاپىرىن
情感分数 = -6.0	بارات=N=بارات تەلۋە=A=تەلۋە بىلەن=R=بىلەن مۇرات=N=مۇرات تەلۋە=A=تەلۋە ئىلگىرى=D=ئىلگىرى قانداق=P=قانداق بۇلۇپ=V=بول چىقىشالىغان=V=چىقىش بولغۇيتى=V=بول
情感分数 = 6.0	فىلىمنىڭ=N=فىلىم ئېدىيىۋىلىگى=N=ئېدىيىۋىلىگى ياخشى=A=ياخشى تەسىرچانلىقى=A=تەسىرچانلىق كۈچلۈك=A=كۈچلۈك تاماشىبىنلارنىڭ=N=تاماشىبىن بىر=M=بىر قېتىم=Q=قېتىم كۆرۈشىگە=V=كۆر ئەرزىيدۇ=V=ئەرزى
情感分数 = -6.0	خەق=N=خەق مېھمان=N=مېھمان بېرىپ=V=بەر غەلىبە=A=غەلىبە قىلغاندىكىن=V=قىل خوش=A=خوش بولىدىغان=V=بول گەپ=N=گەپ خەقنىڭ=N=خەق خوشاللىقىغا=A=خوشاللىق چىدىماي=V=چىدا چىچاڭشىپ=A=چىچاڭشىش جېدەل=A=جېدەل چىقارغاندۇ=V=چىقار نېمىسلار=N=نېمىس
情感分数 = 6.0	نايىل=N=نايىل ئەپەندى=N=ئەپەندى ھارمىغايسىز=T=ھارمىغايسىز تىمىڭىز=N=تىما رەتلىك=A=رەتلىك ھەم=C=ھەم بەلەن=A=بەلەن چىقىپتۇ=V=چىق
情感分数 = -6.0	ھەي=E=ھەي قېرى=A=قېرى بۇ=P=بۇ ئۆيۈڭدە=N=ئۆي بېنزىن=N=بېنزىن تۇڭى=N=تۇڭ بارمۇ=V=بار نېمە=P=نېمە ؟=V=؟
