情感分数 = -20.720001	نۇرغۇن=A=نۇرغۇن كىشىلەر=N=كىشى يۇقىرى=A=يۇقىرى قان=N=قان بېسىمنىڭ=N=بېسىم ئالدىنى=V=ئالدى ئېلىۋاتقان=V=ئال كۈنلەردە=N=كۈن تۆۋەن=A=تۆۋەن قان=N=قان بېسىمنىڭ=N=بېسىم دەردىنى=A=دەرد تارتماقتىمەن=N=تارت قان=N=قان ئازلىق=A=ئازلىق ۋە=C=ۋە تۆۋەن=A=تۆۋەن قان=N=قان بېسىمنىڭ=N=بېسىم دەستىدىن=A=دەستىدىن بېشىم=N=باش ئاغرىپ=V=ئاغرى تۇرىدۇ=V=تۇر
情感分数 = -6.86	گەر=T=گەر بولسا=V=بول ئىتلااغا=N=ئىت باش=N=باش بولۇر=V=بول ئىتلار=N=ئىت ئارسلان=N=ئارسلان كەبى=T=كەبى گەر=T=گەر بولسا=V=بول ئىت=N=ئىت ئارسلانلارغا=N=ئارسلان باش=N=باش بولۇر=V=بول ئارسلانلار=N=ئارسلان ئىت=N=ئىت كەبى=T=كەبى
情感分数 = -6.86	مالىمانچىلارنى=A=مالىمانچى قاتتىق=A=قاتتىق بىر=M=بىر تەرەپ=N=تەرەپ قىلىش=V=قىل قۇتراتقۇچىلارنى=N=قۇتراتقۇچى جازالاش=V=جازالا كېرەك=V=كېرەك !=N=!
情感分数 = -6.86	مەكتەب=N=مەكتەب ھېچنەرسىگە=C=ھېچ ئىگە=N=ئىگە بولمايلا=V=بول قالماستىن=V=قال بەلكى=C=بەلكى يوقلاپ=V=يوقلا كېلىپمۇ=V=كەل قويمايدىكەن=V=قوي دېرىزە=N=دېرىزە ئەينىكى=N=ئەينەك ئوغلۇمنىڭ=N=ئوغۇل يۈزىگە=N=يۈز چۈشۈپ=V=چۈش كېتىپ=V=كەت قاپىقىنى=N=قاپاق شىلىۋېتىپتۇ=V=شىلىش مۇئەللىم=N=مۇئەللىم ماڭا=P=ماڭ دوختۇرغا=N=دوختۇر ئېلىپ=V=ئال بېرىشىمنى=V=بار ئېيتىپ=V=ئېيت قويدى=V=قوي خالاس=T=خالاس !=N=!
情感分数 = -6.86	ھەممە=P=ھەممە يەردە=N=يەر مۇشۇ=P=مۇشۇ گەپ=N=گەپ بۇلۇپ=V=بول كىتىپتۇ=V=كەت نېمە=P=نېمە سەتچىلىكتۇ=A=سەت بۇ=P=بۇ دەيمەن=V=دە ھەي=E=ھەي
情感分数 = -6.86	قىلىدىغان=V=قىل ئىشلار=N=ئىش تۈگەپ=V=تۈگە كەتكىنى=V=كەت يوق=V=يوق بىز=P=بىز پەقەت=D=پەقەت قىلىدىغان=V=قىل ئىشنى=N=ئىش تاپالمايۋاتىمىز=V=تاپ ئىشنى=N=ئىش تاپساقمۇ=V=تاپ قانداق=P=قانداق قىلىشنى=V=قىل بىلمەيۋاتىمىز=V=بىل گۇناھ=A=گۇناھ كىمدە=P=كىم ؟=V=؟
情感分数 = -6.86	ھارام=A=ھارام يىگۈچىلەرنىڭ=N=يىگۈچى قېنىنىلا=N=قان شورىسىچۇ=V=شورا كاشكى=T=كاشكى !=N=!
情感分数 = -6.86	نۇر=N=نۇر تورىنىڭ=N=تور تەرجىمان=N=تەرجىمان لىرى=X=لىرا ياكى=C=ياكى ئەسلىسىگە=N=ئەسلى سالجىدەك=A=سالجىدەك چاپلىشىپ=V=چاپلاش گەپنى=N=گەپ سۆرەلمىلەشتۈرگەن=A=سۆرەلمە بىردەم=D=بىردەم يوق=V=يوق گەپنى=N=گەپ قوشقان=V=قوش
情感分数 = -6.86	ئىش=N=ئىش تېرىشتىن=V=تېرىش قورقساڭ=V=قورق ئۇنىڭ=P=ئۇنىڭ بىلەن=R=بىلەن قانداق=P=قانداق سوقۇشىسەن=V=سوق مىلتىق=N=مىلتىق ئاتقىنىڭ=V=ئات نېمىسى=P=نېمى ھوي=E=ھوي يۈرۈكىنى=N=يۈرەك موجۇپ=A=موجۇپ قويمىساق=V=قوي بولمايدۇ=V=بول
情感分数 = -6.86	جەنۇبىي=N=جەنۇب ئامېرىكا=N=ئامېرىكا مۇسۇلمانلىرى=N=مۇسۇلمان ئوباماغا=N=ئوباما تۇتۇش=V=تۇت بۇيرۇقى=N=بۇيرۇق چىقاردى=V=چىق نەچچە=P=نەچچە بەتلىك=N=بەت دوكلاتتا=N=دوكلات ئوبامانىڭ=N=ئوباما ئۇچقۇچى=N=ئۇچقۇچى ئايروپىلان=N=ئايروپىلان بىلەن=R=بىلەن پۇقرالارغا=N=پۇقرا ھۇجۇم=N=ھۇجۇم قىلغان=V=قىل تېررورلۇققا=A=تېررورلۇق قارشى=A=قارشى تۇرۇش=V=تۇر باھانىسىدە=N=باھانە مۇسۇلمانلارنى=N=مۇسۇلمان قىرغىن=A=قىرغىن قىلغان=V=قىل دەپ=V=دە ئەيىپلەندى=V=ئەيىپلە شۇنداقلا=C=شۇنداقلا ئەدلىيەلىك=N=ئەدلىيە تەرتىپ=N=تەرتىپ بىلەن=R=بىلەن قولغا=N=قول ئېلىشنى=V=ئېلىش قارار=N=قارار قىلدى=V=قىل
情感分数 = -6.86	بەك=D=بەك ياخشى=A=ياخشى ئىش=N=ئىش بوپتۇ=V=بوپ بىراق=C=بىراق بۆگۈنى=N=بۆگۈن يوقاتسا=V=يوق ئەتە=N=ئەتە ئۆگۈن=V=ئۆگۈن يەنە=D=يەنە پەيدا=N=پەيدا بولۇپ=V=بول قېلىۋاتىدۇ=V=قال بۇ=P=بۇ نېجىس=A=نېجىس نەرسە=N=نەرسە
情感分数 = -6.86	بىلانوۋانىڭ=N=بىلانوۋا كېسىلى=N=كېسەل كىكىردەك=N=كىكىردەك راكى=N=راك ئەمەس=V=ئەمەس بەلكى=C=بەلكى قۇلاق=N=قۇلاق ئالدى=N=ئالدى بەز=N=بەز راكى=N=راك ئىكەن=C=ئىكەن يەنى=C=يەنى شۆلگەي=N=شۆلگەي بەزلىرىگە=N=بەز تەۋە=A=تەۋە چوڭراق=A=چوڭ بىر=M=بىر بەز=N=بەز
情感分数 = -6.86	ئادەم=N=ئادەم دىگەنغۇ=V=دە پۇلغا=N=پۇل تويمايدىغان=V=توي نەرسە=N=نەرسە ئاخىرەتكە=N=ئاخىرەت ئىشىنىدىغان=V=ئىشەن بىزلەر=P=بىز جىنمىزدا=N=جان كۆزىمىز=N=كۆز پۇل=N=پۇل مالغا=N=مال تويمايدۇ=V=توي بۇ=P=بۇ ئىمانسىز=A=ئىمانسىز مۇناپىقلار=A=مۇناپىق نىمىش=P=نىمىش قىلسا=V=قىل قىلمامدۇ=V=قىل بىرسى=M=بىر بەدىنىنى=N=بەدەن كۆرسىتىپ=V=كۆر پۇل=N=پۇل تاپسا=V=تاپ بىرسى=M=بىر ئوغۇرلىسا=A=ئوغۇر
情感分数 = -6.86	ما=N=ما پوق=A=پوق قورساق=N=قورساق رەئىس=N=رەئىس زىدانىنىڭ=N=زىدانى ئالدىدا=N=ئالدى نېمىتى=P=نېمە نېمىسگە=P=نېمە يوغانچىلىق=A=يوغانچىلىق قىلىدۇ=V=قىل ماۋۇ=P=ماۋۇ
情感分数 = -6.86	قىلىدىغان=V=قىل ئىشلار=N=ئىش تۈگەپ=V=تۈگەپ كەتكىنى=V=كەت يوق=V=يوق بىز=P=بىز پەقەت=D=پەقەت قىلىدىغان=V=قىل ئىشنى=N=ئىش تاپالمايۋاتىمىز=V=تاپ ئىشنى=N=ئىش تاپساقمۇ=V=تاپ قانداق=P=قانداق قىلىشنى=V=قىل بىلمەيۋاتىمىز=V=بىل گۇناھ=A=گۇناھ كىمدە=P=كىم ؟=V=؟
情感分数 = -6.86	بۇ=P=بۇ ئەبلەخنىڭ=A=ئەبلەخ قىلىقىدىن=N=قىلىق بەك=D=بەك يىرگەندىم=V=يىرگىنىش مۇشۇنداق=P=مۇشۇنداق ساپاسىز=A=ساپاسىز ئادەملەرمۇ=N=ئادەم پۇتبولغا=N=پۇتبول ئارلىشىپ=V=ئارلىشىپ يۈرىدىكەن=V=يۈر بۇنداق=P=بۇنداق قىلغۇچە=V=قىل بېرىپ=V=بار چوچقىلىرىنى=N=چوچقا باقسىچۇ=V=باق تاغدا=N=تاغ نۇمۇسسىز=A=نۇمۇسسىز
情感分数 = -6.86	يامان=A=يامان ئەمەس=V=ئەمەس لېكىن=C=لېكىن توك=N=توك خوراش=V=خوراش تىزكەن=A=تىز قالغان=V=قال جەھەتتىن=N=جەھەت بۇرۇنقى=A=بۇرۇن نەشرىگە=N=نەشر قارىغاندا=V=قارا پەرق=N=پەرق جىق=A=جىق ئەمەس=P=ئەمەس
情感分数 = -6.86	ئۆتكەندە=V=ئۆت بىرسىڭلار=M=بىر ۋان=N=ۋان پىرىسنى=N=پىرىس مۇسۇلمان=N=مۇسۇلمان دەۋەتاتتىڭلا=V=دە ئەمدى=D=ئەمدى ئىبراھىم=N=ئىبراھىم چىقتى=V=چىق نۇرغۇنلار=A=نۇرغۇن زىدانىنى=N=زىدانى مۇسۇلمان=N=مۇسۇلمان دەپ=V=دە قارايدۇ=V=قارا خاتا=A=خاتا قاراش=N=قاراش بەكلا=D=بەك ئاۋۇپ=V=ئاۋۇپ كەتتىمۇ=V=كەت قانداق=P=قانداق ؟=V=؟
情感分数 = -6.790001	جەسىتى=N=جەسەت ئۆيگە=N=ئۆي كىرەلمىگەن=V=كىر ئۆگەي=A=ئۆگەي بالانى=N=بالا مەن=P=مەن توردا=N=تور ئوقۇپ=V=ئوقۇ يىغلاپ=V=يىغلا كەتكەن=V=كەت شۇنداق=P=شۇنداق ياخشى=A=ياخشى يىزىلغان=V=ياز ئەسەرغۇ=N=ئەسەر ؟=N=؟
情感分数 = -6.790001	ھەسەتخۇر=A=ھەسەتخۇر چىقىچى=A=چىقىچى ئىچى=N=ئىچ قۇتۇر=A=قۇتۇر تار=A=تار مۇناپىق=A=مۇناپىق خائىنلارنى=N=خائىن ئاجايىپ=A=ئاجايىپ ئۆتكۈر=A=ئۆتكۈر تىللار=N=تىللا بىلەن=R=بىلەن قامچىلاپسىز=V=قامچىلا رەھمەت=N=رەھمەت
情感分数 = -6.7200003	مەن=P=مەن ئۇ=P=ئۇ ئا=N=ئا ئىلى=N=ئىلى ئوبلاستىلىق=A=ئوبلاستىلىق دۆلەتلىك=N=دۆلەت باج=N=باج ئىدارىسى=N=ئىدارە قورۇلىشى=N=قورۇلۇش تۈرىنىڭ=N=تۈر ئارقا=N=ئارقا ئىشىك=N=ئىشىك بىلەن=R=بىلەن خېرىدار=N=خېرىدار چاقىرىلغانلىقى=V=چاقىرىش قاتارلىق=R=قاتارلىق مەسىلىلەرنى=N=مەسىلە پاش=A=پاش قىلىشىم=V=قىل سەۋەبلىك=A=سەۋەبلىك باج=N=باج ئىدارىسىنىڭ=N=ئىدارە ساقچى=N=ساقچى تارماقلىرىنى=N=تارماق ئىشقا=N=ئىش سېلىشى=V=سال بىلەن=C=بىلەن مەمۇرىي=A=مەمۇرىي جەھەتتىن=N=جەھەت توختۇتۇپ=V=توختات قويۇلدۇم=V=قوي تۆۋەنگە=A=تۆۋەن چۈشۈرىۋېتىلدىم=V=چۈشۈر مۇئاشىم=N=مۇئاش تۇتۇلدى=V=تۇت
情感分数 = -6.5800004	سىز=P=سىز غەلبە=A=غەلبە قىلدىڭىز=V=قىل بىراق=C=بىراق ئىگىزگە=N=ئىگىز چىقىۋىلىپ=V=چىق ھېچكىمگە=P=ھېچكىم مەنپەئەت=N=مەنپەئەت بەرمىدىڭىز=V=بەر كىشىلەردىن=N=كىشى گەپنى=N=گەپ ئايىدىڭىز=V=ئاياش ئۆزىڭىزنى=P=ئۆز چوڭ=A=چوڭ تۇتتىڭىز=V=تۇت بىلىشىڭىز=V=بىل كىرەككى=V=كىرەك ئاخىرەتتىكى=A=ئاخىرەت ئورنىڭىز=N=ئورۇن جەھەننەمنىڭ=A=جەھەننەم ئەڭ=D=ئەڭ ئاستىنقى=A=ئاستى قەۋىتى=N=قەۋەت
情感分数 = -6.58	مەنغۇ=P=مەن ياقتۇرىمەن=A=ياقتۇر بىراق=C=بىراق ناخشىلىرىدا=N=ناخشا يېڭىلىق=A=يېڭىلىق يوقكەن=V=يوق ئايدا=N=ئاي ئۇ=P=ئۇ نەۋرە=N=نەۋرە ئىنىمنىڭ=N=ئىنى تويىغا=N=توي تەكلىپ=N=تەكلىپ بىلەن=R=بىلەن خۇتەنگە=N=خۇتەن كىلىپ=V=كەل شۇ=P=شۇ تويدا=N=توي بىر=M=بىر نەچچە=P=نەچچە ناخشا=N=ناخشا ئۇقۇغان=V=ئۇقۇ بىراق=C=بىراق ھەممىسى=P=ھەممە بۇرۇنقى=A=بۇرۇنقى ناخشىلاركەن=N=ناخشا
情感分数 = -6.5750003	پەقەت=D=پەقەت سەت=A=سەت بولۇپلا=V=بول قالماي=V=قال ھەقىقەتەن=D=ھەقىقەتەن سەتكەن=A=سەت
情感分数 = -6.57	بۇ=P=بۇ تىمدىكى=N=تىما ئۇستازىڭىز=N=ئۇستاز ئەسلى=A=ئەسلى چۇقۇم=C=چۇقۇم سىز=P=سىز ئىكەنسىز=C=ئىكەن ھە=T=ھە مازار=N=مازار غۇجام=N=غۇجا بوۋا=N=بوۋا ئەسلى=A=ئەسلى قېرىسىڭىزمۇ=V=قېرىىش شۇ=P=شۇ بۇ=Y=بۇ تورداشلىرڭىزدىن=N=تورداش مىھرڭىزنى=N=مىھر ئۈزەلمەي=V=ئۈز ساپىسز=V=ساپىسز دە=V=دە ئاشكارلىنىپ=A=ئاشكارا قاپسىز=V=قال ئاپلا=E=ئاپلا چاتاق=A=چاتاق بوپتۇ=V=بوپتۇ
情感分数 = -6.57	گۈدۈكتە=N=گۈدۈك قېقىلىپ=V=قېقىلىپ يۈرگىلى=V=يۈر بىر=M=بىر نەچچە=P=نەچچە ئاي=N=ئاي بوپتۇ=V=بوپ گەپنىڭ=N=گەپ سازلىرىنى=N=ساز تاپالمىغاچقا=V=تاپ گۈدۈك=N=گۈدۈك چېلىشتىن=V=چېلىش ئىزا=N=ئىزا تارتىۋاتىمەن=V=تارت سىلەردىمۇ=P=سىلەر مۇشۇنداق=P=مۇشۇنداق كېسەللىك=A=كېسەل ئەھۋالى=N=ئەھۋال بارمۇكەن=V=بار ؟=N=؟
情感分数 = -6.435	سول=N=سول پۇتنىڭ=N=پۇت ھۇجۇم=N=ھۇجۇم بىلەن=R=بىلەن ئوتتۇرا=A=ئوتتۇرا مەيداننى=N=مەيدان ياماندەك=A=يامان كۆردۈم=V=كۆر ئىككى=M=ئىككى يانا=N=يان ھۇجۇمچىنىڭ=N=ھۇجۇمچى سۈرئىتىگە=N=سۈرئەت گەپ=N=گەپ توغرا=A=توغرا كەلمەيدۇ=V=كەل ئۇتتۇرا=A=ئۇتتۇرا مەيدانمۇ=N=مەيدان خېلى=D=خېلى راۋرۇسكەن=A=راۋرۇس شۇنىڭغا=P=شۇنىڭ قارىغاندا=V=قارا سول=N=سول پۇت=N=پۇت ياماندەك=A=يامان تۇرىدۇ=V=تۇر
情感分数 = -6.430001	دەسلەپ=N=دەسلەپ دائىم=D=دائىم قىلدۇق=V=قىل دۇئا=N=دۇئا ئىنسابىغا=A=ئىنساب قىلمايلى=V=قىل دەپ=V=دە ھەر=P=ھەر نىم=V=نىم بولسا=V=بول بىر=M=بىر بەددۇئا=A=بەددۇئا ئەمدى=D=ئەمدى سەبىر=N=سەبىر يەتتى=V=يەت چەككە=N=چەك ھەق=N=ھەق دادىغا=A=داد ئايلاندۇردۇڭ=V=ئايلان ئانىلارنى=N=ئانا سەۋدايىغا=A=سەۋدايى
情感分数 = -6.4300003	مەن=P=مەن بەك=D=بەك دۆت=A=دۆت ئوخشايمەن=V=ئوخشا ئاران=D=ئاران تاپتىم=V=تاپ قالغىنى=N=قالغىنى نەگە=P=نە كەتكەندۇ=V=كەت ؟=N=؟
情感分数 = -6.4300003	ئېسىت=E=ئېسىت ئىسپانىيىلىك=A=ئىسپانىيىلىك بولغىنى=V=بول بۇ=P=بۇ بىنتىز=N=بىنتىز دىگەن=V=دە تازنىڭ=A=تاز ئىنگىلات=N=ئىنگىلات تۇرىۋىلىپ=V=تۇر مادرىد=N=مادرىد ئۈچۈن=C=ئۈچۈن فىرانسىيىلىك=N=فىرانسىيىلىك توپچىنىڭ=N=توپچى يۆتكىلىشىگە=V=يۆتكەش تۇسقۇنلۇق=A=تۇسقۇنلۇق قىلىپ=V=قىل نىمە=P=نىمە پايدا=A=پايدا تاپار=V=تاپ بۇ=P=بۇ چىدىماس=A=چىدىماس
情感分数 = -6.4300003	قىزىل=A=قىزىل چىراق=N=چىراق ئۆچۈپ=V=ئۆچۈپ يېشىل=A=يېشىل چىراق=N=چىراق يانغاندا=V=يانغان ماشىنىنى=N=ماشىنا قوزغۇتۇپ=V=قوزغات ماڭغۇچە=V=ماڭ ئارقىدىكى=D=ئارقا شوپۇرنىڭ=N=شوپۇر توختىماي=V=توختا سېگىنال=N=سېگىنال بىرىۋىرىشى=V=بەر مېنى=P=مەن بەكلا=D=بەك بىزار=A=بىزار قىلىدۇ=V=قىل
情感分数 = -6.4300003	بۇ=P=بۇ پاكارلار=N=پاكارلار ئەجەپ=D=ئەجەپ يامان=A=يامان بوپ=V=بول كىتىپتۇ=V=كەت دىسە=N=دىسە
情感分数 = -6.4300003	بېكھام=N=بېكھام بەك=D=بەك جىق=A=جىق يىغلاپ=V=يىغلا كەتتىغۇ=V=كەت دەيمەن=V=دە
情感分数 = -6.4300003	بەك=D=بەك مەينەت=A=مەينەت بۇپ=V=بۇپ كەتتى=V=كەت دىسە=V=دىسە
情感分数 = -6.4300003	ھەممىلا=P=ھەممە ئۆيلەردە=N=ئۆي قىز=N=قىز بالا=N=بالا توي=N=توي قىلسا=V=قىل شۇنداق=P=شۇنداق يىغا=N=يىغا زارە=N=زارە بولۇپ=V=بول كېتەمدىغاندۇ=V=كەت ؟=N=؟
情感分数 = -6.4300003	مىېىنڭ=N=مەن بېشىم=N=باش بەك=D=بەك ئاغرىپ=V=ئاغرىپ كىتېۋاتىدۇ=V=كەت
情感分数 = -6.4300003	بەك=D=بەك ھېرىپ=V=ھار كەتتىم=V=كەت مۇلازىمېتىر=N=مۇلازىمېتىر بىلەن=C=بىلەن نەچچە=P=نەچچە كۈن=N=كۈن ھەپىلەشتىم=V=ھەپىلەش تېخىچە=D=تېخىچە ئوڭشىيالمىدىم=V=ئوڭشا دېسە=V=دە
情感分数 = -6.4300003	مەن=P=مەن ئوغرىغا=A=ئوغرى بەك=D=بەك ئۆچ=A=ئۆچ
情感分数 = -6.4300003	مەن=P=مەن ئەڭ=D=ئەڭ كېچىكىپ=V=كېچىكىپ ئالدىنىپتىمەن=A=ئالدىنىش
情感分数 = -6.4300003	مىيۇنخىن=N=مىيۇنخىن پاجىئەسى=A=پاجىئە ھەقىقەتەن=D=ھەقىقەتەن ئىچىنىشلىق=A=ئىچىنشلىق ۋەقە=N=ۋەقە بۇرۇنمۇ=D=بۇرۇن بىر=M=بىر قىتىم=N=قىت ئاڭلىغان=V=ئاڭلا ئىدىم=V=ئىدى
情感分数 = -6.4300003	مەن=Y=مەن قانداق=P=قانداق قىلسام=V=قىل بولار=V=بول بىشىمنىڭ=N=باش بولۇپمۇ=C=بول ئالدى=D=ئالدى تەرەپ=N=تەرەپ يىقىندىن=D=يىقىن بۇيان=R=بۇيان بەكلا=D=بەك چۈشۈپ=V=چۈش كېتىپ=V=كەت بارىدۇ=V=بار ھازىر=D=ھازىر چاچ=N=چاچ يۇيسام=V=يۇي چىچىمنىڭ=N=چاچ ئازلىقىدىن=A=ئاز بىشىمنىڭ=N=باش تىگى=N=تىگى كۆرۈنۈپ=V=كۆر قالغىلى=V=قال تۇرۋاتىدۇ=V=تۇر
情感分数 = -6.4300003	مۇشۇ=P=مۇشۇ كاللىسى=N=كاللا ئېلىشىپ=A=ئېلىشىپ قالغان=V=قال بىر=M=بىر ئۇچۇم=N=ئۇچۇم دىۋەڭلەر=A=دىۋەڭ ئوقۇغۇچىلارنى=N=ئوقۇغۇچى دەرىستە=N=دەرىس ياخشى=A=ياخشى يامان=A=يامان دەپ=V=دە ئايرىيدۇ=V=ئايرى مۇشۇ=P=مۇشۇ ئىشمۇ=N=ئىش ئۆزىدىن=P=ئۆز قاملاشمىغان=A=قاملاشمىغان بىر=M=بىر ئىش=N=ئىش !=N=!
情感分数 = -6.4300003	مۇشۇ=P=مۇشۇ ئىنتېرلا=N=ئىنتېر ماڭا=P=ماڭا نۇرغۇن=A=نۇرغۇن زىيان=N=زىيان ئۇرۇۋەتتى=V=ئۇرۇش ئىككى=M=ئىككى يۈز=N=يۈز مىڭغا=M=مىڭ يېقىن=A=يېقىن
情感分数 = -6.4300003	سەن=P=سەن نېمىدېگەن=D=نېمىدېگەن قارام=A=قارام كېيىنكى=D=كېيىن ئاقىۋەتنى=N=ئاقىۋەت پەقەتلا=C=پەقەت ئويلىمايدىكەنسەن=V=ئويلا
情感分数 = -6.4300003	ھەممىلا=P=ھەممە ئۆيلەردە=N=ئۆي قىز=N=قىز بالا=N=بالا توي=N=توي قىلسا=V=قىل شۇنداق=P=شۇنداق يىغا=N=يىغا زارە=A=زارە بولۇپ=V=بول كېتەمدىغاندۇ=V=كەت ؟=N=؟
情感分数 = -6.4300003	مۇنبەر=N=مۇنبەر بەك=D=بەك جىمىپ=A=جىمىپ كەتتى=V=كەت بۈگەن=N=بۈگەن
情感分数 = -6.4300003	پالانى=P=پالانى خەلق=N=خەلق ئۇ=P=ئۇ يېزىققا=N=يېزىق كۆچۈپتۇ=V=كۆچ بىزمۇ=P=بىز كۆچىلى=V=كۆچ دېگەن=V=دە قاراش=V=قارا نېمىدىگەن=D=نېمىدىگەن ھاماقەتلىك=A=ھاماقەتلىك
情感分数 = -6.4300003	سەن=P=سەن نېمىدېگەن=D=نېمىدېگەن قارام=A=قارام كېيىنكى=D=كېيىن ئاقىۋەتنى=A=ئاقىۋەت پەقەتلا=D=پەقەت ئويلىمايدىكەنسەن=V=ئويلاش
情感分数 = -6.4300003	ھەجەپ=D=ھەجەپ ھېرىپ=V=ھار كەتتىم=V=كەت !=N=!
情感分数 = -6.4300003	ھەجەپ=D=ھەجەپ ساراڭ=A=ساراڭ خەقلەركەن=N=خەق
情感分数 = -6.4300003	رىكولمىينىڭ=N=رىكولمىي يىغىسى=N=يىغا ھازىرمۇ=D=ھازىر كۆز=N=كۆز ئالدىمدا=D=ئالدى بەك=D=بەك ئېچىنىشلىق=A=ئېچىنىشلىق
情感分数 = -6.4300003	قۇتۇلالما=V=قۇتۇل مەڭگۈ=D=مەڭگۈ مەينەت=A=مەينەت بىر=M=بىر بەرەستىن=A=بەرەس دەپ=V=دە قارغايمىز=V=قارغاش سىنى=P=سەن ھەردەم=V=ھەردەم ھەر=P=ھەر نەپەستە=N=نەپەس
情感分数 = -6.4300003	ئىشقلىپ=V=ئىشقلىپ بەك=D=بەك قىلىقسىز=A=قىلىقسىز نىمىكە=C=نىمە ئۇ=P=ئۇ
情感分数 = -6.4300003	ئەجىبا=E=ئەجىبا قەلىبلەر=N=قەلىب شۇنچىمۇ=P=شۇنچە قاساۋەتلىشىپ=A=قاساۋەتلىشىپ كىتەرمۇ=V=كەت ؟=N=؟
情感分数 = -6.4300003	قانداق=P=قانداق دىگەن=V=دە يالغانچى=A=يالغانچى نىمە=P=نىمە بۇ=Y=بۇ ئىككى=M=ئىككى كۈندە=N=كۈن بىر=M=بىر بولسىمۇ=V=بول كېلىمەن=V=كەل ئۇنى=P=ئۇ يوقلاپ=V=يوقلا تۇرۇمەن=V=تۇر دەۋاتاتتى=V=دە ئۆزىنى=P=ئۆز ئالىجاناپ=A=ئالىجاناپ سۈپەت=N=سۈپەت كۆرسىتىپ=V=كۆر كەتكەنلىرىكەندە=V=كەت ئۇ=P=ئۇ
情感分数 = -6.4300003	توپ=N=توپ ئويناپ=V=ئوينا ھەجەپ=D=ھەجەپ ھېرىپ=V=ھار كەتتىم=V=كەت دېسە=V=دە
情感分数 = -6.4300003	مېسسىمۇ=N=مېسسى قاراپ=V=قارا تۇرۇپ=V=تۇر ئالغاندا=V=ئال ھىچكىم=N=ھىچكىم مونۇپۇل=A=مونۇپۇل قىلۋالغاندەك=V=قىل بوپ=V=بوپ قالدۇ=V=قال دىمەيدۇ=V=دە رونالدونىڭ=N=رونالدو ئېلىش=V=ئال نىسپىتى=N=نىسپەت يۇقىرى=A=يۇقىرى بۇلۇپ=V=بول قالغانغان=V=قال مونۇپۇل=A=مونۇپۇل قىلۋالغاندەك=V=قىل بۇلۇپ=V=بول قالامدىكەن=V=قال
情感分数 = -6.4300003	بۇ=P=بۇ ئىشلار=N=ئىش ئەجەپ=D=ئەجەپ مۇرەككەپلىشىپ=A=مۇرەككەپ كەتتىيا=V=كەت
情感分数 = -6.4300003	بۇ=P=بۇ ماشىنىنىڭ=N=ماشىنا تۇرغىنىغا=V=تۇر بۈگۈن=N=بۈگۈن كۈن=N=كۈن بولدى=V=بول چىقىپ=V=چىق كىرىشتە=V=كىر بەك=D=بەك قىينالدىم=V=قىينا ئاچچىقىمدا=A=ئاچچىق نومۇر=N=نومۇر تاختىسىنىمۇ=N=تاختا قوشۇپ=V=قوشۇپ تورغا=N=تور يوللىۋەتتىم=V=يوللا
情感分数 = -6.4300003	ئۇزۇن=A=ئۇزۇن ئۆمۇر=N=ئۆمۇر كۆرۇمەن=V=كۆر دەپ=V=دە يۈزىمىزنى=N=يۈز قېلىن=A=قېلىن قىلىۋالساق=V=قىل ھاياتنىڭ=N=ھايات نىمە=P=نىمە مەنىسى=N=مەنا بولسۇن=V=بول ئەخلاقسىز=A=ئەخلاقسىز ئادەملەر=N=ئادەم كۆپۇيۇپ=V=كۆپۇيۇپ كىتىشى=V=كەت مۇمكىن=V=مۇمكىن يۈزى=N=يۈز قىلىن=A=قىلىن دىگەننىڭ=V=دە ئورنىغا=N=ئورۇن تارتىنمايدىغان=A=تارتىنمايدىغان كىشىلەر=N=كىشى دىيىلسە=V=دە توغرا=A=توغرا بولغىدەك=V=بول
情感分数 = -6.4300003	مانا=P=مانا دەرتكە=A=دەرت دەرت=A=دەرت قېتىلدى=V=قېتىل دىگەن=V=دە گەپ=N=گەپ باشقىلار=N=باشقا بەرگەننى=V=بەر ئالماق=V=ئال شۇنداق=P=شۇنداق تەس=A=تەس !=N=!
情感分数 = -6.4300003	مۇشۇ=P=مۇشۇ ھاراق=N=ھاراق بىلەن=R=بىلەن زەھەر=N=زەھەر بۇلارنى=P=بۇ تۈگەشتۈردىدە=V=تۈگەش بۇنىڭغا=P=بۇنىڭ نىمە=P=نىمە ئامال=N=ئامال
情感分数 = -6.4300003	ناۋادا=C=ناۋادا دىگەنلىرىمنى=V=دىگەن ئاساسسىز=A=ئاساسسىز دەپ=V=دە قارىسىڭىز=V=قارا تەكلىۋىمنى=N=تەكلىپ قوبۇل=N=قوبۇل قىلمىسىڭىزمۇ=V=قىل مەن=P=مەن خاپا=A=خاپا بولمايمەن=V=بول
情感分数 = -6.4300003	تازا=D=تازا چاتاق=A=چاتاق نىمىمۇ=N=نىمە بۇ=P=بۇ
